#{"t_start": 1530713429.3655992, "env_id": "Humanoid-v2"}
r,l,t
6550.86058,1000,6506.202375
6591.794932,1000,6510.669498
3452.717409,536,6511.572832
6746.918587,1000,6515.806889
6760.894012,1000,6517.573859
6667.047738,1000,6521.834773
6610.683894,1000,6523.550807
6427.101731,1000,6527.892028
6741.133348,1000,6529.299628
5054.37841,764,6530.37622
6482.387033,1000,6535.133771
6854.978283,1000,6536.803316
6660.566852,1000,6541.154205
6616.478021,1000,6542.943096
1953.226485,296,6545.732246
6661.91217,1000,6547.537632
6505.947416,1000,6549.316786
3375.661865,518,6552.754532
1532.376561,238,6553.185085
6523.650763,1000,6554.939284
3456.889854,535,6558.246621
1134.494618,180,6558.530036
4856.351413,739,6559.740998
6514.050606,978,6563.775793
5523.722126,814,6565.198325
6527.759993,1000,6566.917224
548.741219,90,6567.052629
6079.757614,893,6570.954347
6638.065283,1000,6572.723231
1233.18299,195,6573.092944
4773.742517,730,6576.679108
2613.749833,391,6577.233504
6680.853711,1000,6581.648201
2140.928935,332,6582.227192
6719.529946,1000,6583.999601
3256.38017,492,6584.770413
6192.918611,916,6588.953316
3980.058431,597,6590.005228
6676.684501,1000,6594.218242
1693.475099,260,6594.668793
5148.449071,766,6596.083541
6880.392205,1000,6600.320467
2519.081514,392,6600.98189
5697.105533,844,6602.471617
1785.511318,274,6602.946658
4308.933385,662,6606.777737
6752.041615,1000,6608.444304
6639.78818,1000,6612.465261
6705.296599,1000,6614.115731
6691.945057,1000,6618.573063
6673.25143,1000,6620.28709
6587.947637,1000,6624.621306
5954.567192,912,6626.141059
6588.98149,1000,6630.462003
2425.970095,371,6631.151281
3471.724919,537,6632.024138
3469.812433,536,6632.940722
1398.809171,216,6633.304103
884.144766,157,6633.557076
6641.255612,1000,6637.892755
6665.684484,1000,6639.725452
6630.975738,1000,6643.711322
2964.017516,456,6644.472805
6685.578835,1000,6648.999297
3299.95708,492,6649.850679
3099.407306,471,6650.713896
3004.181472,449,6651.471113
1086.177651,180,6651.791717
3001.455506,441,6655.190528
6402.545527,966,6656.887876
6733.250306,1000,6661.087623
6636.933868,1000,6662.991185
6699.883391,1000,6667.081477
5112.927405,782,6668.429421
6757.028504,1000,6670.150118
6541.746168,1000,6674.39432
1487.155679,231,6674.794864
6265.532588,928,6676.377088
4262.291367,648,6680.0481
6673.373549,1000,6681.717588
4876.301078,744,6685.641918
6560.199441,1000,6687.505633
6489.126007,1000,6691.644593
6523.466362,1000,6693.293915
6647.970551,1000,6697.532908
5800.062915,882,6698.799794
6560.809708,1000,6700.579922
6632.326947,1000,6705.158762
6682.324569,1000,6706.865315
6590.309845,1000,6710.995664
6587.037891,1000,6712.708209
6651.609153,1000,6717.171263
647.325766,122,6717.376816
6547.742142,1000,6719.073605
6573.668765,1000,6723.337145
2456.171737,383,6724.043415
6635.722808,1000,6728.287146
6724.083409,1000,6729.937102
4624.586678,698,6731.201654
5360.951069,793,6735.264688
2480.407375,388,6735.926445
6617.518142,1000,6740.243604
6594.652126,1000,6742.013327
5692.51059,846,6743.490388
6047.929767,905,6747.304298
3450.448667,532,6748.26198
4984.577634,788,6752.083339
6845.461524,1000,6753.729804
6624.866959,1000,6758.004476
2529.890568,383,6758.62316
6498.660938,1000,6760.257526
3206.792413,493,6761.101225
250.265399,49,6761.203796
6668.60882,1000,6765.785541
6614.024526,1000,6767.383346
6692.776695,1000,6771.789915
6551.109711,1000,6773.497317
2689.097807,444,6777.126893
5002.263361,722,6778.301564
6625.174994,1000,6780.246684
1048.525865,166,6783.300351
3991.9323,626,6784.311366
1062.868561,178,6784.629958
5866.930472,884,6786.150188
1757.639087,276,6786.623078
6749.306825,993,6790.92441
4042.209459,621,6791.94768
6617.763496,1000,6795.946197
6697.712245,1000,6797.579705
6582.431634,1000,6801.939914
6668.755882,1000,6803.498321
2914.539562,457,6804.240955
6604.077632,1000,6808.932267
4034.387399,613,6809.968567
852.529037,150,6810.218224
5947.06577,898,6814.558555
2343.673646,362,6815.184583
3226.048795,491,6816.151996
3165.58249,495,6817.023363
2536.061634,393,6820.015292
731.243514,123,6820.192722
6638.372107,1000,6821.628213
6453.441191,1000,6826.13164
6550.849972,1000,6827.743509
6601.17066,1000,6832.070429
4495.885928,664,6833.203658
2266.693006,352,6833.821199
6494.498812,1000,6838.249718
6518.010274,1000,6839.998028
3449.597419,524,6840.897343
6549.478565,1000,6845.02306
6472.331295,1000,6846.735802
3920.870051,615,6850.402471
6592.510007,1000,6852.128402
2731.882133,424,6852.818991
6564.017228,1000,6857.138617
5721.708592,863,6858.665402
6627.634523,1000,6862.88477
2321.707216,366,6863.488116
6621.286157,1000,6865.155078
6629.646738,1000,6869.607893
5010.558998,783,6871.067135
6594.129784,1000,6874.931666
5227.331582,810,6876.276748
6720.55833,1000,6880.732244
3740.120143,561,6881.630826
6482.105312,1000,6883.3751
2135.434388,333,6886.671478
6806.760434,1000,6888.33083
6649.223274,1000,6892.642948
6561.847062,1000,6894.279212
4077.344223,636,6895.42967
4101.219682,609,6899.269724
4519.770968,705,6900.4738
929.195105,152,6900.718072
6584.397408,1000,6904.964192
6691.279384,1000,6906.588017
6677.636934,1000,6910.95154
6520.208311,1000,6912.663997
6661.122693,1000,6914.459504
3883.3634,599,6918.000734
6610.779969,1000,6919.645379
6707.061374,1000,6924.19901
3283.034854,514,6925.033652
2689.891775,430,6925.763489
6673.007768,1000,6930.28122
5628.302121,860,6931.711257
2571.196157,399,6932.387681
6603.43434,1000,6936.947649
6569.791297,1000,6938.636557
6580.100576,1000,6942.769586
6646.520335,1000,6944.236387
6485.570251,1000,6948.576902
5670.70679,839,6949.77443
1716.538104,280,6950.248882
6582.523409,1000,6955.118112
6548.589825,1000,6956.879614
6562.987813,1000,6961.08991
3318.935077,500,6961.871842
6413.213536,949,6963.407629
3982.882889,590,6967.18386
6659.948969,1000,6968.857833
2233.563633,348,6969.443959
1735.02926,260,6972.532508
6628.446095,997,6974.130719
6291.208884,935,6978.614766
4693.736158,717,6979.895437
3439.769761,516,6980.841601
6595.94146,1000,6985.06543
981.42674,154,6985.353218
6556.423666,1000,6987.04465
374.210976,69,6987.173164
4165.251753,610,6988.275218
6675.641266,1000,6992.643426
6641.778032,1000,6994.20396
6482.512909,1000,6998.561957
2357.594768,370,6999.168347
6201.050048,902,7003.42009
2816.996869,436,7004.200252
5644.341814,862,7005.621917
6642.865396,1000,7010.057952
6584.241284,1000,7011.721888
2314.258701,352,7012.354855
6726.971559,1000,7016.689399
2439.107909,397,7017.393095
3268.457743,502,7018.283694
893.128048,148,7018.509073
5189.194997,792,7022.617041
4420.439589,668,7023.785929
6667.584997,1000,7028.151503
6634.819624,1000,7029.929212
6027.382909,920,7031.609572
3770.059432,573,7035.43172
6650.330057,1000,7037.231261
6425.088302,1000,7041.549949
6692.817422,1000,7043.377237
5289.140365,799,7047.264853
4290.489933,642,7048.442557
2194.75546,347,7049.060884
6593.727713,1000,7053.262344
5337.107137,801,7054.681639
6583.779992,1000,7056.537045
2025.290246,325,7059.556206
2181.689214,325,7060.03246
4858.703354,733,7061.09477
6707.500426,1000,7065.828626
2968.938094,452,7066.657308
5054.802216,775,7068.03498
581.214522,102,7068.234572
6726.873248,1000,7072.404787
6667.491598,1000,7073.832181
6648.78332,1000,7078.574674
2287.306244,364,7079.173836
5065.461692,770,7080.499277
4448.044671,671,7084.418805
4681.826931,694,7085.663181
6625.29658,1000,7087.180411
6559.981878,1000,7091.704988
6182.008469,905,7093.178232
1366.63105,224,7096.105346
6512.90307,1000,7097.925847
6716.313235,1000,7099.791909
6409.102474,1000,7104.258483
2216.110735,352,7104.933042
4326.0206,645,7106.218217
6580.378024,1000,7110.317324
6418.056588,979,7112.03116
2887.082536,434,7115.588333
1818.299245,286,7116.114516
6615.127405,1000,7118.08302
4427.726506,683,7121.808574
6574.367782,1000,7123.244933
3710.448419,568,7124.225995
4124.933846,628,7128.16514
6537.947962,1000,7129.875881
3968.510221,598,7130.889906
6691.034326,1000,7135.284703
2223.938107,338,7135.879732
995.855308,171,7136.247274
6720.280874,1000,7140.376912
3097.295411,487,7141.211133
2188.540543,342,7141.785688
5830.806681,870,7146.151247
6671.966445,1000,7148.003979
1093.060185,178,7148.314995
5618.985449,878,7152.379659
6616.290592,1000,7153.970699
636.066212,111,7154.17611
4641.531211,691,7155.317484
6604.172711,1000,7159.784107
1116.519256,182,7160.122148
6693.032654,1000,7162.048653
4750.475767,731,7165.841746
6299.183252,966,7167.580844
6635.293089,1000,7171.725338
1976.249524,295,7172.279296
6574.568376,1000,7173.921211
6658.118542,1000,7178.271943
6656.909353,1000,7180.150312
1321.634195,200,7180.53142
6441.133827,1000,7184.578117
4281.961299,646,7185.820782
6505.441025,1000,7189.940233
6635.742244,1000,7191.656607
6671.902061,1000,7196.317054
6723.837882,1000,7198.198145
4599.939924,698,7201.841826
2975.490748,449,7202.674257
6627.378886,1000,7204.590138
6613.052504,1000,7208.815162
3655.978896,543,7209.832764
6715.760357,1000,7214.196208
926.439049,151,7214.484307
5885.320456,905,7216.117259
3692.58284,535,7217.081448
6587.53741,1000,7221.314512
973.111739,159,7221.609866
6636.925017,1000,7223.445648
6720.798136,1000,7227.640492
2986.33604,443,7228.440947
1369.581493,219,7228.850081
6514.090759,974,7233.142547
6624.531094,1000,7235.018969
1006.605158,160,7235.336687
6673.908245,1000,7239.591936
937.726864,159,7239.856408
6626.363276,1000,7241.624632
6502.320174,1000,7246.00211
6679.069584,1000,7247.831523
6573.147724,1000,7252.269193
2876.744841,465,7252.998505
6616.764785,1000,7254.706198
1610.439246,255,7257.714538
4545.376101,702,7258.998207
6716.302565,1000,7260.854567
6614.715958,1000,7265.134185
2924.449109,438,7265.966061
6678.185289,1000,7270.184586
6665.208595,1000,7272.087094
6658.885229,1000,7276.326895
732.010343,125,7276.543972
2404.487188,374,7277.24382
6575.381089,1000,7279.172853
4187.08909,626,7282.81831
6526.383041,1000,7284.712431
3822.231844,581,7285.768074
6652.303631,1000,7290.021184
5451.946355,817,7291.572081
6591.241555,1000,7295.854893
6652.613121,1000,7297.765748
6442.586767,1000,7301.968949
6628.831193,1000,7303.800638
6770.23963,1000,7307.970671
3995.385345,600,7309.034345
1008.6755,160,7309.367104
6581.311453,1000,7313.829254
2303.411327,354,7314.410219
5233.615667,782,7315.885663
4845.058842,732,7317.209363
6532.333963,1000,7321.332601
4174.329679,616,7322.500374
5808.545144,864,7326.51988
6647.71297,1000,7328.324003
1471.176969,262,7328.801251
3083.080163,478,7332.175431
6670.093898,1000,7333.977669
6613.489778,1000,7338.246545
5205.326679,770,7339.605253
6668.056858,1000,7341.256817
6721.548807,1000,7345.863055
6600.297182,1000,7347.685989
6570.307817,983,7351.876832
6245.930302,961,7353.761848
746.430043,123,7354.024127
4416.231098,676,7357.589923
6567.093362,1000,7359.533636
6559.672877,1000,7363.787022
6665.674646,1000,7365.572815
6558.582628,1000,7369.757776
1698.56734,263,7370.207556
902.748975,159,7370.504092
6322.12709,962,7372.382378
4070.916547,629,7375.903898
6635.031806,1000,7377.707669
5149.933212,798,7381.506857
3467.548497,505,7382.395043
5851.344825,875,7383.941428
6659.939324,1000,7388.37431
6593.804528,1000,7390.289182
2294.119333,353,7390.892136
2540.939955,391,7394.026805
6343.010934,911,7395.661763
5676.34084,850,7397.287569
6634.234062,1000,7401.867177
6658.104973,1000,7403.586902
2077.413939,334,7406.775813
2812.795123,434,7407.687463
6575.778602,1000,7409.494445
5265.775857,817,7413.376946
1963.192722,302,7413.931979
1542.995262,252,7414.385268
1787.627339,313,7414.957992
979.106565,164,7415.252401
6596.740157,1000,7419.392536
885.282629,151,7419.609328
5728.671656,891,7421.014521
2527.197162,390,7421.75163
6595.077033,1000,7426.158046
3430.588093,552,7426.958947
3150.79626,479,7427.805186
1828.845055,284,7428.382983
6569.617025,1000,7432.987863
6470.410684,992,7434.801179
6659.344626,1000,7439.102399
6619.790526,1000,7441.044366
3639.527744,556,7444.427779
6570.239994,1000,7446.329163
6543.447765,1000,7450.612614
6567.582066,1000,7452.463756
6741.795898,1000,7456.549744
1966.86456,310,7457.064387
1861.388389,296,7457.587925
6639.407043,1000,7459.425858
6612.358724,1000,7463.837333
3182.787831,488,7464.725292
6646.137078,1000,7468.935103
4913.507101,731,7470.241043
6626.402271,1000,7472.060665
6594.155053,1000,7476.65176
6624.190647,1000,7478.431114
6531.002512,1000,7482.64982
6648.190192,1000,7484.531997
6638.507117,1000,7488.638633
6559.109129,1000,7490.465707
6593.012905,1000,7494.755439
6546.866723,1000,7496.644764
6614.911593,1000,7500.77039
6580.329749,1000,7502.608567
3943.736153,612,7506.074857
6558.044947,1000,7507.7396
6544.035682,1000,7512.302164
6585.63421,1000,7514.149504
6597.878719,1000,7518.468315
5484.598905,827,7520.067297
6689.998104,1000,7521.922237
5261.27968,793,7525.730255
6575.059156,1000,7527.712066
6646.160645,1000,7531.989975
6644.292577,1000,7533.649902
4416.416267,669,7537.194424
6648.759369,1000,7538.868879
1988.203576,323,7539.412705
6550.66912,1000,7543.853494
6632.241306,1000,7545.762401
1416.077998,220,7546.164942
6540.064554,1000,7550.519613
6618.491495,1000,7552.500399
3994.609482,626,7556.031309
5115.555766,786,7557.576517
6630.412448,1000,7561.731708
4379.392604,686,7563.096519
1075.557899,170,7563.433288
6626.900167,1000,7565.277471
3123.82433,465,7568.571153
1788.964262,281,7569.064608
3724.725902,553,7570.079963
2842.421082,434,7570.790289
6616.888895,1000,7575.149315
3344.823682,514,7576.080724
6627.862402,1000,7580.652893
555.584972,107,7580.885643
6747.478944,1000,7582.743357
842.71826,142,7583.027359
6604.658132,1000,7587.347483
649.663003,120,7587.553395
5281.92653,803,7589.025294
6524.429139,983,7593.168258
5644.88312,864,7594.886874
6585.536682,1000,7596.692693
3030.46293,478,7599.980888
704.060611,134,7600.249701
6634.772834,1000,7601.971458
1009.822067,162,7602.282857
1847.10113,288,7602.809193
6713.241471,1000,7607.155517
6570.346051,1000,7609.044351
6543.911273,1000,7613.124584
6713.314082,1000,7614.886115
3833.033462,589,7618.243726
5480.81585,815,7619.696412
1607.230356,252,7620.164785
4953.314053,724,7623.675548
6373.888266,981,7625.502595
1277.43228,207,7625.848861
6618.292616,1000,7630.058848
4954.409458,743,7631.390853
6626.946379,1000,7635.663671
6602.517666,1000,7637.410765
4862.913989,739,7638.616807
6596.185587,1000,7642.870399
6723.481634,1000,7644.770346
1704.161626,269,7645.274297
6021.739806,904,7649.188566
6571.542669,1000,7651.072676
6748.233134,1000,7655.123017
1554.814325,248,7655.516513
6667.959319,1000,7657.326089
4227.459647,618,7660.80697
6351.752747,1000,7662.593148
6641.000343,1000,7666.994539
6648.143152,1000,7668.768551
566.504886,98,7668.92613
1514.244355,242,7669.327737
6649.268578,1000,7673.71449
4225.634631,652,7674.900288
2650.697936,399,7675.608424
6570.088829,1000,7679.707348
4006.97961,599,7680.738889
6516.221369,1000,7685.028845
6613.047218,1000,7686.768693
1973.095244,322,7687.282997
4899.000598,750,7690.918816
3531.557799,554,7691.933671
1385.178014,212,7692.293902
6754.479463,1000,7696.494224
6614.223672,1000,7698.3346
6655.126168,1000,7702.322106
3669.300333,557,7703.325308
2787.435107,417,7704.054191
1530.618559,246,7704.528078
6643.410699,1000,7708.540367
5843.342606,903,7709.835641
1599.99293,246,7710.18641
6540.337294,1000,7714.87358
636.359433,112,7715.051034
3073.08803,462,7715.886976
6751.617551,1000,7717.67115
6574.544639,1000,7721.759912
6627.543262,1000,7723.572212
2503.697685,382,7726.613048
6649.332773,1000,7728.235285
6676.004369,1000,7732.648468
918.004724,154,7732.951596
987.469473,155,7733.201512
6518.061644,1000,7734.970474
6733.651923,1000,7739.103185
6450.342021,965,7740.744135
6744.844791,1000,7744.87195
6641.78345,993,7746.659827
6678.265351,1000,7750.884088
6750.04033,1000,7752.602397
5146.85568,785,7756.367756
1154.227931,182,7756.723587
6677.069947,1000,7758.540158
6710.273302,1000,7762.953461
1728.480733,267,7763.378059
2586.606372,402,7764.014275
6651.42933,1000,7765.780967
6659.897297,994,7770.134896
1240.91487,207,7770.512445
551.130091,98,7770.682092
6502.129511,1000,7774.872868
2229.358533,342,7775.448868
3818.388255,601,7776.519734
1458.932564,243,7776.939661
6594.148638,1000,7781.135126
4184.896345,638,7782.300572
846.108164,141,7782.582771
2256.127048,349,7783.216673
6562.016024,1000,7787.456841
6607.245709,1000,7789.182441
6763.078247,1000,7793.345572
6546.778205,1000,7795.312035
4332.085361,649,7796.463864
4793.821772,775,7800.15913
3854.098236,578,7801.109254
4430.99837,654,7802.032053
994.586875,153,7802.25486
4784.034286,715,7806.323963
1740.771947,266,7806.809437
782.452153,124,7807.014027
6458.515679,957,7808.81108
3678.688431,561,7812.107229
842.494703,142,7812.353574
5227.03553,788,7813.815927
2769.606644,420,7814.490817
6585.981057,1000,7818.837107
5912.076572,936,7820.545665
744.705852,125,7820.760611
1900.304469,327,7823.888954
3177.834817,485,7824.648605
3643.662751,562,7825.704366
6756.937485,1000,7829.892712
6699.772406,1000,7831.639549
6553.273525,1000,7835.843747
907.344154,150,7836.092779
2586.514782,421,7836.781314
1162.736365,184,7837.066136
6643.216655,1000,7838.781863
1256.515664,203,7841.96514
6598.999122,1000,7843.75105
3558.878035,554,7844.770191
5807.801991,852,7848.657266
705.637365,120,7848.885973
6663.040266,1000,7850.659441
5934.096292,864,7854.811883
6682.720619,1000,7856.524745
4404.393851,666,7857.611892
6582.742991,1000,7862.083171
6709.147634,1000,7863.941445
6584.913086,1000,7867.897342
5300.719825,809,7869.383334
6577.425404,1000,7873.724246
6724.505726,1000,7875.334299
6567.171211,1000,7879.579468
6600.212853,1000,7881.373334
6616.108056,1000,7885.730364
1897.147793,294,7886.249412
5762.290407,857,7887.658041
3440.734154,512,7891.227623
6612.423844,1000,7892.852293
1569.498752,249,7893.257716
6648.385702,1000,7897.54329
6719.579858,1000,7899.244841
5307.748936,814,7903.227328
5589.514431,841,7904.645602
6604.839184,1000,7906.422744
6709.553112,1000,7910.729478
6672.734237,1000,7912.525108
6508.098665,1000,7916.732366
6722.064025,1000,7918.633128
3911.790531,589,7922.023103
5696.866704,859,7923.544595
3552.891263,517,7924.522277
5096.209021,754,7928.268462
2398.99101,360,7928.858673
6699.466873,1000,7930.639617
4581.619406,686,7934.530022
3606.148699,548,7935.415349
1678.874149,268,7935.806573
6425.186513,970,7940.279346
6648.974097,1000,7942.02259
1467.10817,224,7942.392911
3574.600448,543,7943.358064
6658.26471,1000,7947.554158
5397.263852,817,7948.974674
6740.486139,1000,7953.494289
4125.319809,615,7954.582296
6758.394559,1000,7959.001338
6482.29556,978,7960.566192
6636.444292,1000,7965.16883
6521.966407,984,7966.591565
2898.049554,445,7967.382135
4081.237074,613,7971.379327
5907.039606,864,7972.847827
6734.784574,1000,7977.134742
6670.009731,1000,7978.851363
3523.767541,543,7979.855525
850.765763,147,7980.087978
6727.531526,1000,7984.437264
922.123299,161,7984.685369
6529.84021,978,7986.408679
6639.973198,1000,7990.636157
6431.152964,1000,7992.243183
2632.672902,402,7995.896196
1256.744201,202,7996.258839
4840.374909,753,7997.682402
3619.346423,554,7998.631756
6680.931415,1000,8002.85826
6753.539086,1000,8004.732126
6648.042619,1000,8008.904679
6498.185824,1000,8010.702712
6658.198059,1000,8015.268241
1978.884917,308,8015.778937
6132.078614,927,8017.489249
3221.804625,483,8021.023438
2831.573657,427,8021.795848
1965.640314,311,8022.401671
6591.716411,1000,8024.141919
1639.043517,258,8027.095205
6467.79045,965,8028.722506
2565.450028,385,8029.405307
2476.84322,390,8030.105317
1459.402236,234,8032.937373
4172.506573,618,8034.125387
4563.24212,684,8035.317831
2932.791969,434,8036.113457
6643.89582,1000,8040.127237
6695.641056,1000,8041.94608
5694.549443,844,8045.851624
2497.668189,378,8046.519939
6690.213721,1000,8048.246758
6583.737434,1000,8052.640981
1309.070905,210,8053.048273
6740.794725,1000,8054.890129
4585.131114,688,8058.409723
1177.184651,197,8058.825536
3843.525735,584,8059.93479
6711.870766,1000,8064.079314
6657.130033,1000,8065.862974
6621.787842,1000,8070.103674
4911.710717,744,8071.402465
4214.678885,631,8072.531152
922.139102,148,8072.807466
1600.49326,243,8075.667961
2071.731713,302,8076.197555
2582.198939,390,8076.919215
6820.76827,1000,8078.644158
5445.232494,801,8082.522374
2052.85159,325,8083.029778
6616.191198,1000,8084.62153
6750.573021,1000,8089.180142
6636.762263,1000,8090.965795
1607.880955,257,8094.072118
6660.337952,1000,8095.81872
6625.205009,1000,8097.6439
6638.043331,1000,8101.848724
3122.562417,484,8102.684753
5390.767012,813,8106.737321
3820.179025,586,8107.739722
2274.18964,364,8108.356196
6686.353263,1000,8112.976216
4528.802784,678,8114.13539
6601.367043,1000,8115.792541
4281.274215,648,8119.530969
5466.238325,826,8120.933084
6520.408699,1000,8125.370458
6565.399282,971,8127.104384
3677.241937,592,8128.151925
933.240171,171,8128.506212
6772.713158,1000,8132.473476
3826.394271,570,8133.284774
4642.069103,692,8137.540714
982.915874,166,8137.806414
6802.605783,1000,8139.571582
2516.570876,397,8140.230791
3033.671318,447,8143.968978
1003.08687,164,8144.238268
6524.414707,1000,8145.935678
3677.683222,551,8146.908337
6798.424865,1000,8151.266879
5537.798742,838,8152.726089
6711.897017,1000,8157.083334
4930.21404,748,8158.387947
5538.291646,832,8162.380466
2969.232887,468,8163.162519
881.509019,151,8163.430715
4482.591935,687,8164.601786
1337.482767,216,8165.005021
6663.716424,1000,8169.213162
5489.162014,832,8170.639455
3158.517484,487,8171.479886
4897.988282,786,8175.764816
6656.840812,1000,8177.486177
1934.00658,303,8178.020343
6754.22341,1000,8182.493934
804.050342,132,8182.696648
1374.675505,225,8183.106234
6358.490613,991,8187.092842
937.248564,151,8187.34771
3394.200729,502,8188.233156
6734.953762,1000,8190.028844
1079.714678,171,8190.338861
6694.933927,1000,8194.504678
6685.819208,1000,8196.25813
5544.495776,839,8200.242166
1451.680727,235,8200.618804
1664.49347,275,8201.054251
5540.077256,823,8202.493565
6730.406299,1000,8207.084475
2881.901444,453,8207.903419
6622.908951,1000,8212.143102
5010.831117,758,8213.245422
6703.011558,1000,8217.746464
6083.372021,928,8219.358839
6675.491951,1000,8221.088945
1223.331602,197,8224.022289
6722.510262,1000,8225.733088
2270.442801,352,8226.390524
6673.800061,1000,8230.787873
6651.399459,1000,8232.557288
1262.289744,209,8232.987368
1233.739386,207,8233.383598
6246.1146,936,8237.510419
4062.961708,606,8238.647348
6743.871516,1000,8242.956753
806.413392,136,8243.185547
6077.690078,900,8244.695503
6503.854944,1000,8248.918499
4380.406515,671,8250.227776
6781.663168,1000,8251.922584
4588.355847,696,8255.616066
5575.616394,826,8257.029151
6609.350945,1000,8261.189038
5048.411831,747,8262.39421
1211.39662,208,8262.745166
2902.233244,464,8263.704738
6732.940016,1000,8268.099907
1130.653332,178,8268.399634
2808.79877,430,8269.142075
6648.478216,1000,8273.714691
3394.480901,510,8274.556549
2139.898274,334,8275.186645
1912.778697,303,8275.705801
6729.250308,1000,8279.940505
6778.973995,1000,8281.719899
5352.407951,794,8285.569956
5548.406997,818,8286.997272
6624.737664,1000,8288.780271
6158.122995,913,8292.991565
2023.905285,296,8293.450572
6811.798701,990,8297.643543
3973.789622,603,8298.682446
2926.192689,440,8299.472668
6702.532358,1000,8304.021417
6589.940912,1000,8305.725424
4532.946038,671,8306.978964
6740.669173,1000,8311.242597
6793.672431,1000,8312.966043
3620.12921,570,8316.38357
6741.233312,1000,8317.828951
6713.806825,1000,8322.460679
4108.005106,619,8323.534972
4571.777338,695,8324.791531
5714.713977,844,8328.546346
1487.608995,238,8329.027453
2256.622202,373,8329.668959
2486.769333,381,8330.307889
939.542895,159,8330.601738
4289.323109,648,8334.168983
4062.540811,623,8335.266533
4246.417102,643,8336.38896
6488.223372,1000,8340.627637
840.166175,131,8340.850113
1476.0926,215,8341.251702
6700.144538,1000,8342.9881
4938.877468,724,8346.705651
1567.840536,242,8347.053176
3109.63234,465,8347.793712
3472.948302,530,8348.777944
2772.0096,410,8349.454786
6737.182243,1000,8353.785888
5237.322633,789,8355.230708
2339.6978,354,8355.839564
6495.174663,1000,8360.229534
3359.12685,500,8361.075341
915.45001,149,8361.372252
6667.864992,1000,8365.696966
2220.899405,354,8366.343152
4127.918956,615,8367.453104
1077.897643,175,8367.769246
6802.844572,1000,8372.027127
3237.904516,493,8372.916487
6583.507072,1000,8377.193191
2338.935336,365,8377.816356
3447.262726,508,8378.702534
1436.178965,229,8379.053056
2725.141752,407,8379.764552
6842.787397,1000,8384.187178
6751.505428,1000,8386.05441
1305.164815,202,8386.490839
6565.121628,1000,8390.712088
6679.487576,1000,8392.453296
6877.385306,1000,8396.795076
850.724727,138,8397.035772
5293.895454,819,8398.465223
524.930494,90,8398.628244
2178.642419,355,8401.976864
4286.264717,641,8403.007081
6804.7864,1000,8404.613085
645.66634,113,8404.806549
2757.996003,413,8408.212747
3939.546087,601,8409.196536
1024.631914,163,8409.471849
4976.488175,744,8410.756901
1190.719951,187,8411.110856
6867.172097,1000,8415.53252
5922.980859,878,8417.037632
6587.062403,951,8421.206821
3298.299656,492,8422.005698
2815.027448,423,8422.731997
5538.942747,826,8426.873442
1435.166356,222,8427.257843
5659.473159,852,8428.666625
1585.310106,253,8429.067299
6726.860446,1000,8433.667738
6794.441443,1000,8435.368408
6697.030378,1000,8439.486996
6618.209735,1000,8441.060126
6893.235929,1000,8445.709775
2402.901189,362,8446.389843
6718.419684,1000,8448.071151
4574.424064,709,8451.73222
4596.956997,677,8452.864138
1483.504495,229,8453.272135
5712.785829,848,8457.334877
6719.230763,1000,8459.261567
2020.498241,329,8459.805819
6608.689298,1000,8463.774827
1709.430388,267,8464.155045
6649.098173,1000,8465.580954
6670.826491,1000,8470.163215
5646.386592,851,8471.636933
6759.601822,1000,8476.137426
2681.315148,406,8476.865155
1829.620826,315,8477.398443
3446.307489,522,8478.335887
3119.98808,474,8481.466684
6718.811934,1000,8483.112448
6740.101547,1000,8487.595063
6212.861548,945,8489.209255
6826.870843,1000,8493.795753
2798.820321,418,8494.523508
1716.335577,269,8494.996796
4041.052544,599,8496.095523
6542.190656,989,8500.499984
3943.273063,595,8501.406136
3042.237732,467,8502.251585
3046.344395,451,8503.01476
6639.502017,1000,8507.222448
6792.021253,1000,8508.940034
2583.4699,390,8512.283383
6738.204882,1000,8513.946142
688.222948,116,8514.139143
6716.883643,1000,8518.357588
6063.348158,873,8519.902745
1403.387098,212,8520.26219
1765.653298,275,8520.684526
2133.684524,332,8521.280797
6723.777553,1000,8525.295212
2961.797491,449,8526.003507
5196.515128,776,8527.337238
6721.761566,1000,8531.668976
1486.746161,239,8532.055225
1402.274378,225,8532.410672
3004.163301,440,8533.197765
6758.603061,1000,8537.203347
6641.985381,1000,8538.979584
6644.651653,1000,8543.33773
6689.205591,1000,8545.145029
6756.542112,1000,8549.1772
6556.2649,1000,8550.912148
3207.872505,479,8554.177615
4211.414573,638,8555.111472
5647.175567,855,8556.464909
1655.266171,262,8556.89783
2997.240684,448,8560.529723
6163.772104,937,8562.203648
2385.273695,369,8562.882772
3380.626735,503,8566.373363
775.123723,129,8566.572858
3497.305176,533,8567.425506
2321.475371,349,8568.028551
2864.408113,429,8568.762874
2269.133374,351,8569.311652
6806.592522,1000,8573.889115
4183.866962,623,8574.895631
4927.896868,752,8578.733054
6572.83878,1000,8580.500605
6692.60102,1000,8584.691227
4773.877807,695,8585.831839
884.162368,148,8586.102415
560.374152,101,8586.259526
1555.252066,269,8586.792968
1881.592454,287,8587.197675
6756.269462,1000,8591.696427
2571.134525,383,8592.239806
6782.283817,1000,8593.65605
2097.430034,329,8597.350493
3152.449128,462,8597.997379
5369.199648,819,8599.157264
