#{"env_id": "Humanoid-v2", "t_start": 1530713429.3185368}
r,l,t
1067.434805,183,1255.948507
2854.43836,473,1256.696003
3208.78824,551,1257.540713
3006.036934,519,1258.414965
2679.663199,453,1259.227739
2016.59028,336,1262.287595
5146.475959,914,1263.838611
1821.897016,317,1264.39008
1692.852586,314,1264.933935
1816.637432,313,1268.084991
3173.253444,557,1268.927714
985.94755,171,1269.203201
1369.158697,280,1269.688634
1292.887385,228,1270.058549
3705.661034,645,1271.209181
3751.175163,653,1274.771404
2779.620885,467,1275.589678
3114.347101,524,1276.508376
1957.978871,330,1277.060946
922.440812,173,1279.68729
734.357899,160,1279.987602
1414.653091,240,1280.408428
987.658173,204,1280.743163
1944.292288,334,1281.305825
2231.743636,383,1282.010942
3089.393583,537,1283.011436
1434.901539,242,1285.767322
2598.291322,478,1286.64607
4866.928504,817,1288.052913
4768.150893,804,1291.835089
2490.314428,459,1292.607555
2228.308193,370,1293.155685
2260.540182,399,1293.831165
858.20022,181,1294.109641
1836.734103,305,1294.609695
5007.719963,855,1298.79876
513.209952,96,1298.958943
1235.34365,202,1299.30774
3914.969243,669,1300.435447
3518.223408,607,1303.895528
1861.61007,309,1304.374979
3440.650499,631,1305.342486
2339.814754,410,1306.018846
2136.809833,346,1306.626736
1678.708816,279,1309.746903
1963.883237,310,1310.308027
3619.558668,647,1311.44204
2629.825237,447,1312.182827
2669.974324,461,1312.974286
2484.303404,441,1316.16473
3142.560379,532,1316.986728
1739.569934,308,1317.506552
5658.210683,1000,1321.870493
2920.530239,503,1322.780697
2123.708884,366,1323.340414
705.566239,147,1323.615196
1595.814194,264,1324.095902
1870.041753,324,1324.654496
1986.615943,339,1327.798504
1582.797936,272,1328.209462
1554.779415,274,1328.649806
4946.002458,831,1329.965946
1760.62359,303,1330.49372
1933.465979,346,1333.63703
2350.671493,396,1334.323771
1375.399724,230,1334.682792
4372.225453,724,1335.907364
1789.609826,299,1336.393866
1535.059717,257,1336.828604
1797.788005,310,1339.712545
1459.179167,266,1340.178235
2419.120698,423,1340.827829
1398.754169,262,1341.334866
1815.405887,314,1341.897391
5298.575086,881,1345.892294
3786.086356,629,1346.954477
2939.012802,522,1347.856806
998.001248,166,1348.158185
2502.455542,409,1348.837307
4878.685041,839,1352.69767
2902.370486,488,1353.498352
1027.924833,189,1353.8056
2163.356415,384,1354.473652
1290.944109,229,1357.294483
2694.167712,436,1357.890898
2268.144814,378,1358.416141
2176.323647,357,1359.000629
4210.67063,718,1360.301018
2749.080262,489,1363.879142
1079.221463,205,1364.235134
838.42945,178,1364.561216
1889.747424,307,1365.068204
1258.241556,219,1365.405305
4347.403283,717,1366.554585
2080.818563,373,1369.904557
2865.085368,475,1370.679233
2616.330318,420,1371.454911
5723.232363,1000,1375.453824
962.920216,187,1375.803464
1439.20048,251,1376.279431
2661.762478,466,1377.10155
1463.420478,243,1377.579056
4028.120955,705,1381.193916
5701.723973,1000,1382.88863
4624.968689,791,1384.166481
668.218914,132,1384.41937
2176.052279,373,1387.570606
824.562593,147,1387.834348
3785.25926,655,1388.96721
2030.185363,351,1389.544711
2455.301803,419,1390.231266
945.180604,163,1390.517709
1633.325939,273,1393.394991
4088.668368,706,1394.601652
2596.598415,450,1395.308205
1329.334114,225,1395.747899
5684.619426,1000,1399.81006
3868.069279,658,1400.939175
2327.951584,422,1401.65786
2217.886771,396,1402.331153
4354.148368,739,1406.015914
3266.668662,599,1406.970351
3102.786098,513,1407.816879
4395.686744,737,1411.485394
1393.387105,231,1411.865603
1309.578178,228,1412.223224
1624.135429,273,1412.6663
4017.812496,681,1413.721832
1171.157275,211,1416.832409
3569.933457,603,1417.66131
5679.415323,1000,1419.198787
5515.482591,1000,1423.629993
2761.184535,457,1424.356545
5943.19941,1000,1428.752555
3664.17338,616,1429.732294
2857.321559,463,1430.521766
3378.595295,578,1431.432753
1901.46924,315,1431.963617
2001.472065,311,1435.006934
2627.199876,429,1435.778434
2909.353787,462,1436.586905
1299.022951,220,1436.917947
5897.750308,1000,1441.125565
1368.028378,246,1441.546262
1829.57663,324,1442.097433
1119.468073,192,1442.482406
3838.198006,679,1443.670393
889.717196,150,1443.903387
4044.037144,695,1447.643727
3241.416251,532,1448.539522
5148.573848,878,1450.180255
5804.10008,1000,1454.22417
6053.580771,1000,1455.79913
2118.944928,366,1458.989711
1458.901916,239,1459.367318
4666.276486,742,1460.58848
4051.144888,656,1461.673231
1741.86475,328,1464.892692
2990.223674,500,1465.698789
1496.659718,267,1466.120282
2916.425863,501,1466.947827
1811.82641,308,1467.450903
3527.053985,612,1471.106324
5078.109321,877,1472.661954
6061.408544,1000,1476.768026
4066.705425,695,1477.929581
4275.949167,719,1479.100974
3175.514432,530,1482.413937
3803.006568,613,1483.403797
1830.915481,298,1483.895909
4287.944081,726,1485.045912
2258.873674,400,1488.368515
3040.715332,501,1489.178653
966.450904,174,1489.457529
4120.605586,694,1490.640946
1424.93497,240,1491.098932
3195.941951,545,1494.517625
837.241968,137,1494.723879
2791.097674,469,1495.404401
4190.595403,696,1496.676194
3233.556166,507,1497.580528
5903.584361,1000,1501.544801
2152.474991,371,1502.152784
4836.582257,810,1506.05619
837.412925,146,1506.31675
3502.807782,589,1507.338176
4031.838116,671,1508.552184
2183.396932,357,1509.082158
3999.089278,652,1512.342051
2496.389549,421,1512.926623
1441.308768,225,1513.265247
3425.278533,584,1514.237054
2556.265486,424,1517.733952
3633.818596,590,1518.688293
5077.724297,809,1520.021562
2908.900739,469,1520.800566
2545.861811,425,1524.018055
3552.113797,591,1524.978686
3085.467328,482,1525.706576
5563.576323,933,1529.846483
860.263498,162,1530.168464
2414.546115,390,1530.820261
1038.257593,165,1531.07997
1765.530501,294,1531.647372
6107.097498,1000,1535.726703
2743.92061,452,1536.526133
1154.814743,192,1536.848953
6117.547851,1000,1538.554781
1617.756507,267,1541.246899
5942.651935,1000,1542.962431
1586.688061,270,1543.472173
4648.001557,815,1547.341913
2511.035928,421,1547.920792
3672.703621,642,1548.812029
4218.844286,693,1549.984474
886.245329,160,1550.312128
2967.134653,509,1553.966139
1058.993691,179,1554.24256
3336.465042,533,1555.111709
6048.497935,1000,1559.415517
4273.514838,710,1560.591354
6097.607254,1000,1562.240776
4872.092032,780,1566.127922
1394.288439,243,1566.524147
3697.205833,600,1567.597929
2685.285715,442,1568.304137
4568.436555,778,1571.953024
4216.257718,719,1572.979107
3888.330176,638,1574.124536
5929.498095,1000,1578.749976
4542.271601,752,1580.149361
4445.850055,705,1583.729993
2572.765124,411,1584.497095
2115.902936,355,1585.145103
6238.338938,1000,1589.283249
950.164414,164,1589.567411
1510.263518,257,1589.984224
3637.489061,612,1591.02761
2499.042372,410,1591.705449
1872.762171,299,1592.215995
1295.5021,234,1592.631224
1491.821126,245,1595.599199
2289.077784,373,1596.231823
4809.370068,762,1597.511163
2942.678351,481,1598.340171
993.384009,157,1598.590663
3320.644064,557,1601.861324
2113.851979,362,1602.470425
770.617385,143,1602.705462
6029.102096,1000,1604.448629
1234.89171,205,1607.027047
3059.144581,502,1607.872321
3873.513086,626,1608.869222
1981.391519,327,1609.518869
2153.196558,354,1610.125298
1236.444382,213,1613.00154
3832.504686,627,1614.116924
3442.228375,568,1615.028306
5893.963775,1000,1619.203019
1062.288641,185,1619.555255
4611.145069,751,1620.786136
5314.003692,915,1624.868317
6015.539021,1000,1626.458991
2222.483362,383,1627.101378
5535.881239,873,1631.184151
2571.961277,445,1631.923259
2111.105239,362,1632.505328
2977.835364,499,1633.305249
1266.879324,206,1633.640028
4990.414361,829,1637.443966
1960.742653,336,1637.995358
2549.018447,421,1638.760571
3093.075738,510,1639.65467
3952.269842,650,1643.342643
5880.075105,1000,1645.062327
5747.946047,965,1649.164542
5756.459916,983,1650.722595
1395.730079,236,1651.149645
3966.990092,629,1655.009535
2669.85947,433,1655.734727
4681.000914,769,1656.90182
5442.035312,867,1661.120524
1987.494205,313,1661.647577
3542.961216,570,1662.632585
5533.758983,918,1664.138351
6144.311906,1000,1667.940905
2818.938798,467,1668.603828
6027.403129,1000,1673.252489
4230.58965,699,1674.619139
5548.465666,860,1676.052439
1749.398975,289,1679.079473
3232.306609,532,1680.044564
6239.031648,1000,1681.69942
5796.042728,937,1685.840952
2733.540758,466,1686.56374
2610.256252,431,1687.228729
2715.761969,458,1687.946357
3599.485033,605,1691.557607
1729.778862,317,1692.103718
6002.232736,1000,1693.756705
2056.648415,341,1696.796503
6140.615923,1000,1698.553092
2599.390844,419,1699.233933
2431.099122,403,1699.857193
4855.273932,797,1703.801487
6163.396188,1000,1705.465717
4566.910613,747,1709.269383
2524.777486,415,1709.83753
6049.114297,1000,1711.326286
6027.984845,1000,1715.910709
2923.410478,469,1716.717115
2260.52399,359,1717.322782
2030.552375,349,1717.904575
2223.048136,364,1720.858057
5122.64286,857,1722.244191
6330.601505,1000,1726.460134
5246.140003,853,1727.919789
1429.132607,234,1728.305585
2385.730158,405,1728.98997
2268.792226,379,1729.625395
6005.755402,1000,1733.662679
2674.787117,447,1734.364059
2814.751168,467,1735.117529
5976.174499,967,1739.364985
1873.383418,318,1739.998066
1605.394563,264,1740.461603
2298.243559,383,1741.118815
3331.035923,547,1744.573355
2320.041564,378,1745.256399
1998.625231,337,1745.818757
4027.87265,644,1746.877903
1784.135146,289,1747.315613
2468.082987,410,1750.530959
2558.444264,424,1751.131935
2272.507634,368,1751.64872
2013.702902,330,1752.114703
2201.053348,365,1752.699481
4143.616599,691,1756.684177
981.567065,194,1756.99387
2245.112451,375,1757.585693
1959.19409,322,1758.08763
1294.458196,220,1758.434985
3695.839045,593,1759.450005
2277.566758,382,1762.822086
3941.374471,663,1764.063812
6262.845362,1000,1765.774093
3184.066636,520,1768.914367
6104.926593,1000,1770.72175
5293.427786,845,1774.513745
4961.67895,802,1775.613392
5846.486289,927,1776.88012
2459.318644,403,1780.684001
2606.897646,424,1781.269321
2349.374114,365,1781.779213
2742.691894,421,1782.467935
1385.825577,239,1782.880978
4871.096126,766,1787.298039
3790.16358,611,1788.302854
3730.302833,600,1789.326779
5314.959833,836,1793.373692
3886.754674,632,1794.434023
3897.897303,631,1795.510851
2356.189789,391,1798.682137
6117.860538,1000,1800.508866
3771.215108,601,1801.608908
2621.523298,433,1804.619838
3332.866389,560,1805.527303
2019.227161,337,1806.084192
3270.943408,534,1806.978786
4357.918963,691,1810.572521
2203.738486,355,1811.187219
2671.252592,439,1811.884814
4442.428808,705,1813.045549
3886.926051,627,1816.762164
1974.96889,319,1817.284903
2680.700492,445,1818.057459
6324.787376,1000,1819.767947
3627.621037,568,1823.243043
1764.948138,298,1823.72619
1303.01974,218,1824.072183
1936.661405,322,1824.579407
1433.57184,241,1824.991816
1261.344636,212,1825.370026
3792.364049,641,1829.018991
3147.333778,510,1829.809176
4050.066691,652,1830.893774
4544.831722,730,1834.798081
4092.570651,658,1835.806276
6020.420733,970,1837.412019
1687.30439,304,1840.68225
1690.675255,278,1841.130937
1505.398831,242,1841.520193
4216.08957,693,1842.679224
1856.829954,296,1843.141785
3876.438967,651,1846.665316
4134.76956,662,1847.794505
2569.707029,415,1848.459629
2864.230641,477,1849.301727
6038.468458,957,1853.286117
3388.434121,551,1854.234505
6030.144141,1000,1858.376675
6119.871088,1000,1860.030849
2452.621559,425,1860.714744
517.630545,96,1860.878859
1139.740297,206,1861.244083
6051.608197,1000,1865.557207
552.8573,119,1865.789966
3393.74102,530,1866.570486
4902.986856,758,1870.372449
1956.529346,325,1870.893279
3939.060575,643,1871.937419
4298.886339,704,1873.102536
6067.976692,1000,1877.180657
5723.887166,915,1878.799609
4794.39256,778,1882.612429
1216.148135,204,1882.972972
2685.042712,447,1883.686439
1724.973334,289,1884.133869
4511.790035,696,1887.835477
3420.659148,564,1888.741579
2618.684935,432,1889.422374
4641.692508,757,1890.593324
2293.870761,395,1893.981689
4791.005055,776,1895.154448
6238.664119,1000,1896.815944
4920.116463,788,1900.984638
1567.813036,266,1901.447278
6164.798398,1000,1903.193449
6234.425874,1000,1907.404091
3193.818774,516,1908.258741
3050.5076,476,1908.968478
4187.090478,674,1912.521845
2236.502839,381,1913.048145
2090.441703,359,1913.644755
3786.74065,618,1914.670447
3580.85477,589,1918.364506
4584.781265,736,1919.65207
3527.861948,613,1920.652539
4545.858821,718,1924.186236
3483.861421,567,1925.225205
6176.708174,1000,1929.478447
2678.930605,445,1930.153246
953.894439,169,1930.422643
3103.838706,504,1931.352252
2801.9471,481,1932.127376
6307.397865,1000,1936.201545
1416.849289,231,1936.51641
2024.793367,345,1936.996795
2810.125361,457,1937.627029
4980.138777,794,1941.947772
6196.035026,1000,1943.644991
1238.20902,226,1944.071198
4492.507932,738,1947.796082
2141.193009,349,1948.340502
1242.801375,216,1948.679511
6189.944528,1000,1950.255691
6197.13913,1000,1954.835994
3208.907921,522,1955.61401
6113.296159,1000,1959.641396
5747.488137,942,1960.939528
5786.578585,972,1965.340242
4600.464453,735,1966.482367
6302.001009,1000,1968.105195
5214.055461,842,1972.161694
1434.54416,251,1972.628372
4132.094264,688,1973.755982
6079.654153,1000,1978.002606
6158.793309,1000,1979.741032
6183.455644,1000,1983.809867
2601.635643,428,1984.510262
1037.883673,209,1984.862146
1734.224692,293,1985.374274
5173.073458,806,1989.012113
3835.779449,615,1990.036393
6208.304488,1000,1991.760861
4320.600818,699,1995.435355
1052.505656,173,1995.711169
6170.698556,1000,1997.240262
6071.054388,1000,2001.514842
1123.61297,189,2001.807965
5722.607985,933,2003.282107
5738.428846,957,2007.505316
3009.957197,467,2008.246894
2417.463452,393,2008.912573
6096.244433,1000,2013.406176
5631.175737,928,2014.949081
5013.970219,831,2018.822479
5321.102805,868,2020.308363
3472.387649,563,2021.179796
6321.083701,1000,2025.467029
5761.194652,909,2027.015076
6320.363003,1000,2031.088564
1048.332645,189,2031.367763
2606.735997,440,2032.134719
5819.502651,962,2033.647001
2405.052423,414,2037.189569
6168.621881,1000,2038.858202
5359.984364,859,2042.94002
6366.174971,1000,2044.547166
3893.754023,615,2045.533993
6203.831553,1000,2049.751406
6272.770361,1000,2051.15998
6352.894881,1000,2055.650605
772.364802,146,2055.864745
3564.352737,560,2056.731548
6241.749752,1000,2061.147985
6124.116304,1000,2062.84864
6110.974366,1000,2066.778805
6095.056316,1000,2068.326161
3415.305867,539,2069.185579
1745.195226,260,2072.36406
6127.384214,1000,2074.074664
2070.339903,339,2074.672885
1839.285254,303,2075.222017
6263.936278,1000,2079.3931
3715.473717,609,2080.35288
4063.482672,652,2081.420105
6133.217977,1000,2085.462564
6029.38994,953,2087.031981
2800.610999,459,2090.058777
6328.051326,1000,2091.465312
4151.810921,657,2092.396267
4751.467851,775,2096.575399
3696.61477,581,2097.496931
1912.946486,307,2098.002275
1687.479685,285,2098.419384
4126.44898,671,2102.242621
2452.15447,386,2102.765982
5695.473987,920,2104.036355
4122.536434,651,2108.016743
2297.000411,379,2108.539694
4478.273161,709,2109.572665
2006.001369,317,2110.125984
2572.595181,418,2113.612302
4098.327001,650,2114.531881
2891.13177,459,2115.156816
3188.440808,498,2115.83607
2199.558883,356,2116.320744
2744.091566,434,2120.076359
2177.740418,361,2120.670226
2924.237962,462,2121.443529
894.804146,170,2121.765833
5635.986331,901,2125.834963
6256.289723,1000,2127.415738
6260.63665,1000,2131.671109
6337.158784,1000,2133.556876
3174.396581,505,2134.364815
2233.178646,371,2137.408375
2221.436371,358,2138.052706
2006.039192,314,2138.592026
2382.552086,391,2139.211959
4033.515197,624,2140.292961
3002.178108,489,2143.422739
2599.702254,392,2144.07516
1846.262348,300,2144.616718
3901.072981,621,2145.625786
2904.956073,469,2146.420789
1561.136012,252,2149.570936
5795.231212,924,2151.142119
1697.067671,272,2151.58058
6141.6353,1000,2155.72665
4016.699196,637,2156.831932
6265.174991,1000,2158.356968
2878.671596,449,2161.860132
6196.457261,1000,2163.436971
2523.776575,408,2164.088222
1913.772942,325,2164.599596
3032.882379,488,2168.44984
944.282925,157,2168.714434
2627.478369,434,2169.484562
4754.273559,762,2170.681233
4565.96318,726,2174.409199
6344.694862,1000,2176.213468
4951.718111,764,2180.004419
760.29726,137,2180.193693
3144.21087,500,2180.977158
1829.444597,302,2181.463486
3648.65788,581,2182.39835
6328.124384,1000,2186.708435
6127.128792,1000,2188.35747
6202.154604,1000,2192.486738
850.347963,149,2192.717144
2675.437848,423,2193.419698
2211.355877,360,2194.062754
796.477362,133,2194.300071
2502.308231,413,2197.614078
6265.381475,1000,2199.201444
6295.578188,1000,2203.826036
2559.350555,424,2204.416661
6255.402897,1000,2205.924645
6269.59727,1000,2210.395616
6417.877213,1000,2211.980011
4661.528289,743,2215.864864
4697.405241,741,2217.046771
3239.902091,516,2218.105788
6294.398956,1000,2221.934988
2322.248618,363,2222.433002
3214.924097,502,2223.119927
2183.001263,350,2223.603653
2170.079103,346,2224.075375
6248.678377,969,2228.634893
4111.607435,659,2229.53881
6304.917725,1000,2234.213117
2540.594831,414,2234.855603
3687.456218,570,2235.83842
1381.04946,222,2236.248847
1685.952432,276,2236.745635
6434.178427,1000,2240.797396
6452.069517,1000,2242.464849
3667.243304,582,2246.105819
5019.962435,801,2247.326347
2401.060392,382,2247.973473
6371.503222,997,2252.380542
2198.984995,360,2252.971527
3158.603592,493,2253.707236
5182.605758,829,2257.600141
5163.821614,813,2258.907172
4319.92866,671,2260.034649
3496.279791,564,2263.504828
4439.172598,710,2264.699265
4807.92578,749,2265.935667
6245.54434,1000,2270.103939
6290.476805,1000,2271.778103
2053.096567,333,2272.311213
4427.771085,712,2276.090986
4381.329233,718,2277.258327
1822.385533,288,2277.70227
4904.166092,780,2281.99302
6423.012827,1000,2283.611094
3922.619423,617,2284.691539
4622.356464,720,2288.014748
2808.566831,434,2288.604851
2057.294173,333,2289.064461
1736.885738,298,2289.51213
3663.840249,593,2293.52929
3416.317226,517,2294.411422
6458.346393,1000,2296.071693
1879.597626,318,2296.61873
684.585618,119,2299.2258
4091.938308,639,2300.160611
1625.960233,265,2300.618943
4454.449493,699,2301.766886
1414.230696,231,2302.169236
944.209291,154,2305.101772
3955.956159,598,2306.101933
4214.162132,653,2307.15134
6367.221116,1000,2311.260344
6022.395496,936,2312.576312
4943.133218,774,2313.672862
6390.00096,1000,2318.245524
1975.400272,294,2318.699456
6309.95256,1000,2322.992187
2244.85347,359,2323.59226
2188.111432,355,2324.196882
6236.842134,1000,2325.878466
1713.419861,288,2328.865859
6340.15528,1000,2330.474018
3643.728247,579,2331.38006
6340.615216,1000,2335.832507
2825.747375,449,2336.591938
1205.562991,197,2336.981508
6432.748301,1000,2341.024839
680.622032,118,2341.232097
6491.529222,1000,2342.808165
1534.613473,245,2343.220697
6414.129943,1000,2347.166296
6436.394739,1000,2348.547286
6366.124537,1000,2353.263428
6510.27225,1000,2354.973989
4328.382312,696,2358.526454
3437.684528,546,2359.354021
1890.189258,313,2359.934257
6216.573287,1000,2361.624649
6280.678778,1000,2365.623965
3946.51538,592,2366.610903
6158.287818,1000,2370.892182
6288.113581,1000,2372.740644
5951.923342,951,2376.663009
6319.040567,1000,2378.151192
3628.21794,563,2379.109406
1422.442472,243,2382.232196
6259.234415,1000,2383.941727
3962.431549,630,2384.972933
6346.267992,1000,2389.352707
1824.708355,305,2389.832638
5726.832977,908,2391.354895
6360.599,1000,2395.253087
1960.421541,307,2395.690573
3002.866879,496,2396.451133
2574.932888,414,2400.028787
769.188046,130,2400.260135
2105.763377,342,2400.842139
476.201585,87,2400.976683
6311.902089,1000,2402.629514
3161.989544,509,2406.127852
6348.599321,1000,2407.830359
6309.331422,1000,2411.836909
2458.2667,391,2412.514432
6542.051717,1000,2414.107411
848.934178,148,2414.335886
4866.157073,794,2418.358108
6374.205702,1000,2420.031585
2941.271151,474,2420.926713
6405.613804,1000,2425.012708
391.759251,72,2425.151045
6461.874385,1000,2426.598617
6284.176008,1000,2431.010115
6178.766873,994,2432.629236
4266.382246,670,2436.190064
6117.602981,1000,2437.630508
6230.804168,1000,2442.017464
3412.029121,533,2442.92358
1629.547637,290,2443.476889
1094.129755,181,2443.806839
4553.453654,746,2447.803529
1747.446478,275,2448.275395
3164.181141,500,2449.100278
6484.986552,1000,2450.722542
6206.757161,1000,2454.890895
6310.147264,1000,2456.473473
3094.149413,501,2459.810375
1068.43951,180,2460.069185
6226.851084,1000,2461.487626
6500.59259,1000,2466.334557
3447.868715,570,2467.211704
6438.730802,1000,2468.853821
5000.200355,805,2472.692842
4776.149713,794,2473.884854
6451.435992,1000,2478.550048
6275.643175,1000,2480.226405
1939.782022,304,2480.729304
6222.966672,1000,2484.952988
6342.684014,1000,2486.376
6358.35069,1000,2490.638822
5136.942324,786,2491.907249
2915.165728,468,2492.619744
3962.283995,644,2496.341201
1644.138737,260,2496.714262
6181.081629,1000,2498.418328
2120.864967,328,2501.407653
6123.906945,1000,2503.056976
782.556619,164,2503.372205
1001.447493,199,2503.730035
6204.641568,1000,2507.978654
1070.881081,173,2508.253127
1508.86202,262,2508.682521
6255.371028,1000,2510.270739
2053.258269,331,2513.43945
459.962455,83,2513.58366
3598.873749,574,2514.455883
5342.731722,859,2515.919537
6337.257137,999,2520.16214
5143.607294,829,2521.54811
1824.124543,311,2522.121171
6276.687766,1000,2526.330113
1608.837993,247,2526.712323
2277.192029,362,2527.256462
5127.680344,804,2528.589777
6356.177864,1000,2532.880937
2953.076689,461,2533.543914
738.259608,151,2533.782279
6329.350033,1000,2537.737094
738.580948,126,2537.911645
726.000204,132,2538.100415
6382.457384,1000,2539.475525
674.778489,117,2539.638319
6412.056077,1000,2544.592139
4671.642661,731,2545.707716
1130.695018,176,2545.990694
826.725789,138,2546.23677
2195.462912,350,2549.383782
1894.728829,305,2549.880255
3326.276307,540,2550.773567
6223.181574,1000,2554.986056
6136.149481,1000,2556.644136
6229.219353,1000,2558.273133
6455.391664,1000,2562.494631
673.278768,129,2562.697304
6437.512239,1000,2566.841226
6376.087123,1000,2568.623653
2704.682357,445,2569.436046
3574.684483,558,2572.813553
5963.738762,949,2574.33658
971.676699,169,2574.650574
5024.489825,780,2575.936247
6311.030133,1000,2580.012897
2429.684094,378,2580.57821
829.909954,133,2580.769613
5248.358096,824,2584.579377
6240.102024,1000,2586.39828
6481.983486,1000,2590.507825
6316.102641,1000,2592.181358
6306.360229,1000,2596.446357
6353.570681,1000,2598.149702
6296.574113,1000,2602.424291
3059.892037,489,2603.154059
6520.318437,1000,2604.809325
1293.847635,200,2605.159127
6231.459427,1000,2609.357454
6380.351472,1000,2610.963447
6189.559103,1000,2615.172529
2640.64644,427,2615.900236
3792.033385,577,2616.861354
6223.051981,1000,2621.33267
3470.491916,564,2622.186222
4999.202499,791,2623.431522
6303.710991,1000,2627.927981
6424.904855,1000,2629.501827
6259.905782,1000,2633.620455
6417.398147,1000,2635.330819
6328.390078,1000,2639.940901
6303.461554,1000,2641.56952
6292.715796,1000,2645.459628
3585.787775,565,2646.303637
6274.443445,1000,2650.690715
6366.852586,1000,2652.238381
4295.509331,667,2653.350959
3462.848584,539,2656.714946
372.105861,67,2656.80978
6358.757021,1000,2658.192875
3107.080799,487,2659.061725
6298.434394,1000,2663.552323
6376.807021,1000,2664.964055
6323.956118,1000,2669.536952
6291.172463,1000,2670.950004
6322.652535,1000,2675.211316
2597.637545,404,2675.776597
6333.68549,1000,2680.135091
6408.224424,1000,2681.699795
6441.510863,1000,2685.663809
5184.425634,832,2687.089697
6283.28043,1000,2688.69847
6396.067472,1000,2692.530555
6175.841654,1000,2693.907254
1893.154949,343,2697.128672
6344.320547,1000,2698.513041
6158.436008,1000,2702.585569
6360.349995,1000,2704.020902
4335.409773,688,2705.118138
6353.522358,1000,2709.444547
3854.786128,618,2710.478136
5973.920186,913,2714.569204
1231.227018,208,2714.867985
4445.269294,705,2715.87239
5535.25815,855,2717.084627
6291.134588,1000,2722.084154
6358.857327,1000,2723.779441
3148.75569,514,2726.903213
6285.642916,1000,2728.559734
6272.663347,1000,2732.708123
6179.524804,1000,2734.304184
901.542071,158,2734.557786
6470.222626,1000,2738.771773
6311.249108,1000,2740.590371
6271.731753,1000,2744.70906
6243.144,1000,2746.459272
4052.199632,664,2749.999637
6479.108839,1000,2751.670074
6367.841346,1000,2755.935444
6307.498614,1000,2757.575238
6373.846011,1000,2759.287662
5780.166586,910,2763.122706
6416.379697,1000,2764.532802
6367.994859,1000,2769.116475
6240.198196,1000,2770.864265
3661.669593,605,2774.495962
2642.542164,442,2775.315736
6357.74234,1000,2777.025586
4238.289011,675,2780.358037
6288.959139,1000,2782.059592
6338.754659,1000,2786.45738
6311.719388,1000,2788.210987
6418.587094,988,2792.228966
4584.387769,744,2793.524956
1455.940653,243,2793.967136
6313.558752,1000,2798.060742
6356.60881,1000,2799.718469
5041.862921,791,2803.624947
6439.605736,1000,2805.312319
911.676553,145,2805.529768
6405.405262,1000,2809.555516
2185.640885,343,2810.027877
2512.460817,428,2810.636544
6396.99847,1000,2812.02833
4491.527138,717,2816.095154
6267.319244,1000,2817.884139
6361.481648,1000,2822.319369
6317.190698,1000,2824.129351
3889.235145,593,2827.635342
6406.527105,1000,2829.326213
5854.513986,888,2830.965209
1118.046988,182,2833.843863
3539.885609,558,2834.797296
6401.013698,1000,2836.559225
6313.451449,1000,2840.676227
2258.006963,362,2841.335369
6433.93798,1000,2842.974407
524.109022,87,2845.863706
6296.593297,1000,2847.667754
2491.701081,419,2848.429079
6402.441838,1000,2852.892826
6287.150987,1000,2854.521455
6442.748684,1000,2858.875725
4781.406057,752,2860.134719
6263.109105,1000,2864.514584
1566.75231,263,2864.978242
4038.935038,636,2866.025832
5001.25623,820,2867.513032
6491.633166,1000,2871.736392
4588.150087,725,2872.893582
6522.465257,1000,2877.093353
6310.302389,1000,2878.687736
949.750122,194,2879.055748
6264.5794,1000,2883.377858
6504.995868,1000,2885.091079
3306.04282,519,2888.345535
5813.181811,936,2889.710213
4476.249316,731,2890.744341
6402.12042,1000,2895.610763
3119.081623,499,2896.460087
6440.51887,1000,2900.431166
4803.587689,761,2901.618088
6321.19806,1000,2903.2142
5728.057976,908,2907.099002
2153.611917,339,2907.595734
6345.255898,1000,2909.139108
6065.771888,1000,2913.155331
6505.453587,1000,2914.530069
799.683914,139,2917.387176
6126.031367,984,2918.75639
6447.964512,1000,2922.572353
6383.422341,1000,2923.955801
6318.541645,1000,2925.332916
2056.281146,346,2928.436197
6359.516798,1000,2929.820708
5293.022501,834,2933.958612
6360.552157,1000,2935.545328
6429.617947,1000,2939.421285
4770.126834,764,2940.646803
2362.494323,370,2941.244666
6342.108412,1000,2945.13747
4466.267822,714,2946.19422
439.491059,77,2946.313918
6397.861545,1000,2947.933556
2596.35027,418,2950.783036
6530.38924,1000,2952.255242
6341.052834,1000,2956.47831
6260.361637,982,2957.999418
6348.18579,1000,2962.481172
6500.71964,1000,2964.148251
6470.484079,1000,2968.220557
1807.064573,290,2968.790561
2984.237625,472,2969.614027
5543.236124,885,2971.20504
5147.923875,814,2975.006783
3455.982575,551,2976.00663
5428.047045,894,2977.577137
2384.672666,383,2981.180894
768.262918,133,2981.426081
6277.251444,1000,2983.082828
4349.601819,698,2986.896868
6406.414859,1000,2988.764295
6361.536636,1000,2993.003959
5232.828767,825,2994.499713
2640.723215,428,2995.260221
3657.557842,571,2996.217503
6347.580629,1000,3000.508827
6363.170711,1000,3002.295966
6301.436975,1000,3006.54019
3730.668422,598,3007.534023
1678.00427,274,3007.995503
2158.62422,345,3008.641193
4905.50756,767,3012.500024
2871.741768,465,3013.31823
1829.992195,312,3013.87218
2891.540534,469,3014.754663
6456.890557,1000,3018.926335
4341.840245,671,3020.090725
1341.59422,216,3020.422677
4365.467489,689,3024.324387
6394.307539,1000,3026.070039
5741.245619,919,3030.347076
6460.467855,1000,3032.11108
