#{"t_start": 1530713429.354747, "env_id": "Humanoid-v2"}
r,l,t
6616.118913,1000,9380.016194
6233.201362,935,9383.948625
6633.949427,1000,9385.731469
6744.792043,1000,9387.511065
2917.992988,437,9390.672807
692.39594,111,9390.922584
3878.595209,581,9391.898061
6621.610736,1000,9395.937192
1714.097423,268,9396.417742
3651.408494,569,9397.432169
6780.729895,1000,9399.323605
5650.847324,829,9402.971915
6621.750452,1000,9404.860451
6116.673591,910,9408.833389
6646.157242,1000,9410.699318
713.105635,121,9410.931396
3725.716282,560,9414.066435
6766.274781,1000,9415.73507
6570.890277,1000,9419.934492
4486.373144,692,9421.206825
5320.383876,791,9422.361663
1347.374038,215,9422.672539
6808.392146,1000,9427.213238
1754.29548,279,9427.699013
6623.335442,1000,9431.675164
6715.15511,1000,9433.453926
6738.317021,1000,9435.24728
6814.467239,1000,9439.334055
6617.746899,1000,9441.033598
5325.281136,794,9445.051502
6860.538781,1000,9446.954393
2050.471604,350,9449.718723
5072.822732,765,9451.00552
4702.976123,731,9452.215096
6729.415907,1000,9456.733939
6835.54418,1000,9458.60264
2120.38704,323,9459.162774
4950.422885,739,9462.709036
6570.568851,1000,9464.569834
2422.610964,388,9465.394216
463.24441,82,9465.546874
5023.245336,772,9468.996776
6671.872614,1000,9470.778728
6649.711146,1000,9475.449664
4162.387142,620,9476.481564
805.354893,137,9476.739127
6694.581581,1000,9480.812633
6800.871746,1000,9482.621512
6161.38557,919,9486.728516
6678.794668,987,9488.132488
3175.598333,481,9488.825268
1511.237421,241,9489.174611
6042.198197,902,9493.520815
1465.443259,231,9493.936751
3322.435418,510,9494.908458
6155.86843,917,9498.927816
613.788534,105,9499.097613
6816.556218,1000,9500.890983
6689.13969,1000,9504.890248
1338.657436,226,9505.273071
3783.655738,581,9506.308472
6599.055175,999,9510.50716
6715.340295,1000,9512.225642
1635.827876,264,9512.728913
5313.773412,796,9516.518769
526.755637,91,9516.655779
3186.6479,497,9517.388272
6706.436369,1000,9519.113756
4926.041366,759,9522.97974
6501.450651,1000,9524.67411
6823.309743,1000,9528.503005
6702.582169,1000,9530.294794
1467.827208,231,9530.711338
3658.618391,562,9533.903578
6792.080113,1000,9535.701881
1459.548521,233,9536.12108
891.569756,149,9536.356872
6455.190589,1000,9540.333823
6644.987503,1000,9542.205299
3631.477306,563,9545.495446
6771.094085,1000,9547.175235
4330.326298,664,9548.390722
6643.259033,1000,9552.764657
6772.504132,1000,9554.593238
6710.931011,1000,9558.411916
2818.996556,444,9559.256107
6634.02322,1000,9563.424717
6744.341008,1000,9565.279261
629.822129,109,9565.469193
5198.865898,795,9566.73582
6474.234775,959,9570.951334
3903.631388,582,9571.932988
6606.911925,1000,9576.066169
6728.207167,1000,9577.795934
2998.38323,468,9578.712749
1001.582632,162,9578.960618
6687.718626,1000,9583.156081
6675.388957,1000,9584.898961
6801.090218,1000,9589.102607
2449.317141,368,9589.778769
6642.358721,1000,9593.701069
6729.717003,1000,9595.436834
6606.854786,1000,9599.603898
6718.67236,1000,9601.31958
6720.587627,1000,9605.575872
6814.920575,1000,9607.337486
6670.211086,1000,9611.450892
6672.863131,1000,9613.063673
2121.47802,331,9613.638372
2961.905093,449,9614.41887
3390.790289,512,9617.821405
6694.904623,1000,9619.500064
1615.613068,248,9619.913517
1985.268307,310,9620.494435
6644.230608,1000,9624.470985
1592.366306,255,9625.008907
6618.590637,987,9629.188381
1757.873353,300,9629.733526
1567.824548,257,9630.223198
6533.308517,1000,9631.974859
6708.853066,1000,9636.186565
6255.50278,946,9637.822901
3932.737836,602,9641.23157
6708.530732,1000,9643.037794
2114.812949,332,9643.609085
4994.688782,743,9647.456096
5949.815563,877,9649.024793
5697.000535,843,9650.450372
6734.402763,1000,9654.714562
5216.993775,797,9656.103615
6760.016249,1000,9660.036709
906.242377,150,9660.284252
6648.600654,1000,9662.06705
2424.516105,375,9662.757569
6782.987339,1000,9667.077312
6754.127632,1000,9668.696975
4173.389285,629,9672.175184
2799.404834,437,9672.80894
1023.405433,162,9673.05966
6741.405542,1000,9677.397372
6712.998989,1000,9679.118381
5535.469645,832,9680.652068
6655.851416,1000,9684.784868
5612.790893,831,9686.187418
6221.97321,948,9690.383281
6542.032378,1000,9692.085539
5111.153579,776,9695.78272
6661.978719,1000,9697.466571
6620.546231,1000,9702.012484
6446.918031,985,9703.86838
757.889876,137,9704.146569
6365.716807,939,9707.934328
6808.158167,1000,9709.630917
6566.113141,1000,9713.593776
6598.579549,1000,9715.133006
4818.972424,757,9716.472849
6623.994828,1000,9721.129249
6707.937296,1000,9723.07976
4831.124745,729,9726.851112
1029.718719,180,9727.18918
3392.746526,516,9728.254037
1241.308663,198,9728.612807
1134.861721,190,9728.963681
6756.405243,1000,9733.049526
2174.600642,332,9733.672712
6641.477531,1000,9735.521006
6713.402874,1000,9739.649366
4751.08516,735,9741.039822
6621.655935,1000,9745.584314
4002.175394,609,9746.700532
6703.939198,1000,9750.930518
6523.425808,1000,9752.87044
699.042382,121,9753.134434
1156.934949,193,9753.514728
4281.889353,693,9757.222597
5614.034192,887,9758.757298
683.148035,123,9758.957243
4716.368296,738,9760.409481
3026.136404,476,9763.70384
2760.316002,439,9764.506951
3889.710726,606,9765.616903
1695.900159,285,9766.172551
5528.343495,859,9770.124745
1895.049409,318,9770.760306
3490.251361,569,9771.97612
3324.066153,517,9772.945961
2370.043616,389,9776.32018
3159.591033,497,9777.289767
5879.865749,932,9778.943389
3485.976241,547,9782.453884
3625.701991,571,9783.529415
1578.658398,265,9784.041914
1347.662325,222,9784.449446
2932.61095,473,9785.364753
2621.041581,423,9788.726398
4892.774201,758,9790.019078
1325.856781,226,9790.455153
2853.311833,445,9791.37186
2763.973322,434,9792.258695
2709.025747,432,9795.424775
4297.055779,688,9796.76251
4584.797156,721,9798.25498
6464.240643,1000,9802.602633
6143.902965,1000,9804.681962
4291.976425,676,9808.394756
656.977124,118,9808.580878
1373.707354,233,9808.961722
984.155536,177,9809.2686
6580.311982,1000,9811.031631
6410.319903,1000,9815.877881
6459.975522,1000,9817.900854
6513.221118,1000,9822.226747
4054.59529,645,9823.537203
4474.011422,707,9827.133144
1954.699161,323,9827.707234
715.255384,119,9827.955759
6357.40583,1000,9829.994879
4497.989655,698,9833.734032
6519.047037,1000,9835.708844
2553.171786,411,9836.473179
3625.682669,576,9840.016151
2795.899932,451,9840.76935
6575.502501,1000,9842.540952
5572.78571,878,9847.062835
6478.564251,1000,9848.831774
6330.419115,1000,9853.316758
6452.513124,1000,9855.157391
1344.236084,214,9855.639787
4603.502214,723,9859.422142
6278.057713,1000,9861.313121
6391.680409,1000,9865.674029
3412.146641,539,9866.753148
1826.275787,294,9867.357562
6483.700361,1000,9869.144745
2393.54725,373,9872.114062
6407.684837,1000,9873.891432
1742.221043,287,9874.494647
3646.22833,561,9878.017343
5972.307285,935,9879.966797
6612.408849,1000,9881.912438
6521.749698,1000,9886.194712
4689.773864,721,9887.61645
6537.314423,1000,9891.817365
6471.346972,1000,9893.833638
4675.009123,748,9897.681984
883.687357,164,9898.052056
6483.407135,1000,9899.90762
6404.709901,1000,9904.082657
6459.964656,1000,9906.046045
2526.271086,413,9906.84894
6581.205083,1000,9911.485118
6515.320794,1000,9913.4331
6524.239526,1000,9917.832099
912.331754,155,9918.139721
5021.848917,799,9919.680327
6463.212186,1000,9924.105155
6519.118269,1000,9925.989748
3557.685524,567,9929.466175
6468.324319,1000,9931.453027
1182.874791,200,9931.912773
5652.105635,874,9935.978355
6547.025422,1000,9937.940606
3129.378935,506,9938.960268
878.508838,145,9939.301276
4521.151353,708,9943.402967
2944.931419,467,9944.350221
6443.666815,1000,9946.310529
3484.772102,562,9949.844662
3728.948429,591,9950.906562
4315.80347,714,9952.377236
6362.451608,1000,9956.580023
3887.265592,588,9957.694156
5794.35203,911,9961.878686
6413.755799,1000,9963.745475
6406.213056,1000,9968.088902
757.869397,125,9968.321502
6320.318402,1000,9970.320421
3111.377108,496,9971.193239
3774.187741,582,9974.892382
6300.426087,1000,9976.643894
2526.270278,405,9977.41538
871.357659,151,9977.742392
6394.654117,1000,9982.256323
6488.738673,1000,9984.224741
1450.458995,236,9986.959029
6455.909657,1000,9989.067206
6357.221802,1000,9993.403478
6435.075677,1000,9995.256094
6329.887327,1000,9997.286794
6484.798768,1000,10001.495701
6408.612173,1000,10003.52114
6520.574651,1000,10007.808363
6431.104032,1000,10009.73895
1236.628165,196,10012.555093
2156.284642,341,10013.298804
6516.770928,1000,10015.383438
6370.421521,1000,10019.652946
6341.84165,1000,10021.628632
6504.116493,1000,10026.028994
2285.347503,358,10026.751995
6476.919923,1000,10028.759691
6453.207034,1000,10033.175834
2034.808262,307,10033.741047
6478.358649,1000,10035.669428
6549.884732,1000,10039.888812
3311.536144,523,10040.874045
6524.772683,1000,10045.216394
499.876504,94,10045.393005
2742.542413,443,10046.13769
2147.080321,351,10046.838644
6471.690603,1000,10051.255831
3194.352684,490,10052.114236
2260.977879,373,10052.932171
6501.41622,1000,10054.839496
3514.150945,547,10058.375528
5616.640929,875,10060.096327
6603.866598,1000,10064.467693
1978.061012,322,10065.13274
6523.500635,1000,10066.939129
2373.818682,370,10070.224094
6543.488954,1000,10072.222439
1542.530571,258,10072.71141
6437.652329,1000,10077.236668
1983.741316,331,10077.87316
6463.783125,1000,10079.625554
1759.327748,286,10080.165809
4395.647541,675,10084.337666
4679.088443,718,10085.7768
5589.363848,866,10089.761051
869.046447,148,10090.060586
6563.053412,1000,10092.133094
5827.190017,898,10096.502765
3741.921291,596,10097.74685
6339.005042,1000,10099.695679
6440.902073,1000,10104.130279
4345.411343,671,10105.457761
2469.138332,396,10106.134015
881.248224,151,10106.478692
4558.625917,710,10110.400883
6523.624403,1000,10112.376398
6486.847884,1000,10116.486159
6409.259354,1000,10118.314091
6531.380313,1000,10122.82421
6451.631337,1000,10124.578292
1888.787616,303,10125.042065
1866.887477,302,10125.580581
6409.001772,990,10130.583745
5475.112347,834,10132.100288
6386.992912,1000,10136.447376
6504.404327,1000,10138.326273
3878.524701,599,10142.110095
6562.276453,1000,10144.085878
6526.546269,1000,10148.451897
934.937926,160,10148.758087
5029.814668,781,10150.18457
3203.98373,498,10151.130704
1906.167834,308,10151.692864
6447.296478,1000,10155.816997
5090.866179,791,10157.343494
6287.291989,1000,10162.099306
6469.31588,1000,10164.018157
6228.56587,964,10168.303323
6459.252844,1000,10170.206714
6502.135933,1000,10174.597823
6554.827224,1000,10176.479522
6384.501199,1000,10180.7003
6448.316527,1000,10182.705409
6538.379724,1000,10187.205781
6510.758081,1000,10189.043003
6516.708298,1000,10193.435761
3265.049447,526,10194.424008
6568.908628,1000,10196.26092
2711.614065,429,10199.71969
3325.769668,551,10200.754915
4682.252406,729,10202.154126
6551.730794,1000,10206.472727
2111.351576,339,10207.182563
4900.7385,778,10208.699384
2624.060856,402,10209.406866
6461.403584,1000,10213.745977
6061.03258,932,10215.437451
6442.569952,1000,10219.70516
6464.711304,1000,10221.615546
5307.484682,809,10225.614837
2783.926548,445,10226.508122
6154.341778,949,10228.286989
3588.317619,548,10231.828351
4109.24258,654,10233.015479
2595.162717,403,10233.851176
6513.555456,1000,10238.044677
2912.199106,469,10238.995596
2772.699016,437,10239.822474
4591.44973,705,10244.069491
2815.914183,450,10244.989258
6519.869251,1000,10246.852575
692.251715,119,10247.084559
6578.577818,1000,10251.434404
5301.072914,805,10252.798825
6409.368764,1000,10257.552532
6555.006019,1000,10259.321027
6519.671271,1000,10263.674692
6412.308982,1000,10265.654453
6353.57636,988,10269.915243
4413.359338,689,10271.251338
6490.384068,1000,10273.298746
5996.064916,933,10277.816117
4762.46651,734,10279.208256
1545.496737,265,10279.693276
6551.869467,1000,10284.17986
6551.852902,1000,10286.01535
4101.045439,639,10289.667531
1243.118901,200,10290.004796
6446.013121,1000,10292.122454
2358.621978,361,10292.846094
562.880593,103,10293.029315
6567.425143,1000,10297.006634
6517.194995,1000,10298.942073
6558.53202,1000,10303.591247
3101.387482,487,10304.53858
6424.795223,1000,10308.85642
2958.867133,468,10309.769082
5464.162918,847,10311.571389
5095.481892,774,10315.554733
3183.24671,515,10316.670878
6419.502575,1000,10318.613763
2125.368582,350,10321.683937
6443.498261,1000,10323.555265
6451.425086,1000,10327.980429
5851.110833,882,10329.539454
6523.514833,1000,10331.488966
6600.032308,1000,10335.845775
6547.08765,1000,10337.700663
6486.8686,1000,10342.237119
6473.495892,1000,10344.0345
6389.210334,1000,10348.334895
6504.097721,1000,10350.083299
6333.885568,1000,10354.64751
6494.263667,1000,10356.491252
5776.674673,881,10360.325202
6480.654338,1000,10362.065545
6494.092813,1000,10366.116493
6530.539845,1000,10367.930475
6365.775921,1000,10372.397495
6455.58053,1000,10374.25215
6497.91446,1000,10378.229142
6469.592411,1000,10380.057572
6549.745484,1000,10384.404347
6489.096498,1000,10386.268519
6389.093015,1000,10390.429226
6494.180347,1000,10392.232522
2825.540305,428,10392.979679
1336.190519,214,10395.780824
5306.938867,818,10397.284365
3845.119892,603,10398.421673
6619.264843,1000,10402.622856
759.926436,131,10402.868909
5475.282764,830,10404.449805
4682.333425,744,10408.211545
6531.207744,1000,10410.009397
6526.107668,1000,10414.19059
2441.53237,390,10414.767619
6534.34408,1000,10416.358028
6554.705349,1000,10420.952929
6473.514293,1000,10422.668666
4716.346685,724,10426.395198
1523.492101,238,10426.768969
6442.290674,1000,10428.556289
6444.629627,1000,10432.978087
6475.715738,1000,10434.558775
6510.725234,1000,10439.283883
6473.387779,1000,10441.103291
6452.460041,1000,10445.357947
6519.198152,1000,10447.119436
6531.791059,1000,10451.337503
6651.27122,1000,10452.805709
6603.993814,1000,10457.427084
6458.403504,1000,10459.162042
6508.263951,1000,10460.98282
6506.400631,1000,10464.996082
3215.197788,513,10465.79135
4503.558249,696,10469.545542
6473.128926,1000,10471.32236
6594.502722,1000,10475.430988
6502.260964,1000,10477.249158
1323.143075,242,10477.713806
944.819154,156,10478.024336
6497.004679,1000,10482.308107
6440.938514,1000,10484.125188
6434.4284,1000,10488.412854
4841.156446,754,10489.752227
6492.976611,1000,10494.224913
4555.709889,699,10495.466693
4138.189191,665,10496.709013
6505.204932,1000,10500.850801
6010.10649,932,10502.532146
6398.441306,1000,10506.978496
6519.729631,1000,10508.660025
3537.539716,542,10509.666998
6521.29112,1000,10514.07456
6449.088709,1000,10515.889055
6441.823881,1000,10520.119088
3409.640776,541,10521.043165
6522.789889,1000,10525.15795
6539.313896,1000,10526.92376
2259.517004,351,10527.628912
4816.616375,772,10531.275946
6482.317141,1000,10533.158618
6538.557628,1000,10537.900851
6462.79087,1000,10539.599301
729.214548,129,10539.802594
3427.928281,533,10540.725576
4678.65896,730,10544.715705
4289.256833,659,10545.833557
1373.295792,234,10546.26674
5820.69378,930,10549.971394
6318.018971,1000,10551.683903
6543.444116,1000,10556.025322
6424.88025,1000,10557.774528
6437.703977,1000,10561.727968
6439.516638,1000,10563.614246
3624.07161,586,10564.609515
6582.052621,1000,10568.606566
6370.577261,1000,10570.320039
6574.781294,1000,10574.612481
1142.980062,185,10574.958712
1324.242188,213,10575.311396
6605.287159,1000,10579.357533
6329.776788,1000,10581.050673
6446.991006,1000,10585.290576
6422.914205,1000,10586.953848
6430.685462,1000,10591.018107
3739.559679,595,10592.205184
6429.782134,1000,10593.938768
5007.101121,774,10597.659774
6574.183644,1000,10599.395201
6510.621381,1000,10603.251817
1970.636983,322,10603.763345
6444.663821,1000,10605.330153
6481.809512,1000,10609.49205
6487.824415,1000,10611.133104
2176.903171,359,10611.718668
6437.005547,1000,10615.995194
6408.121366,1000,10617.684052
6540.973031,1000,10621.635579
6486.730508,1000,10623.2653
1760.117377,304,10626.109928
6380.544827,1000,10627.784292
6460.22825,1000,10631.76352
1138.055733,193,10632.071576
6524.22296,1000,10633.713353
3118.107102,499,10634.634719
6582.258899,1000,10638.525393
6430.232254,1000,10640.144111
6465.514004,1000,10644.179347
2640.279074,407,10644.863426
3424.158371,547,10645.780109
3362.253695,547,10649.078935
6577.92159,1000,10650.700718
6437.32218,1000,10654.931101
4028.170283,628,10655.828588
6002.790119,917,10657.226504
6395.715551,1000,10661.564536
4189.241398,641,10662.626968
1775.361486,284,10663.102174
6386.767404,1000,10667.141836
6585.017087,1000,10668.788483
5227.3057,833,10672.315294
3835.051362,597,10673.208825
2962.194856,465,10673.955844
6450.529015,1000,10678.038121
6141.526233,964,10679.424611
2477.378386,418,10680.159752
6495.508513,1000,10684.120242
6478.261012,1000,10685.567356
6504.968036,1000,10689.901826
1200.959403,203,10690.197209
1119.610311,196,10690.487235
6518.826449,1000,10692.027527
4012.728797,632,10695.843588
6473.587677,1000,10697.452022
6356.782016,1000,10701.489178
6472.705306,1000,10703.072386
1799.711776,297,10703.587741
437.159816,79,10703.716923
2117.858453,360,10706.752519
6454.833084,1000,10708.355129
6490.865996,1000,10712.480294
6577.424477,1000,10714.167536
6447.344571,1000,10718.10365
6419.119681,1000,10719.840425
6590.699714,1000,10721.566932
6528.642693,1000,10725.425651
6489.381337,1000,10727.140498
6494.881648,1000,10730.901844
6566.201135,1000,10732.571192
6375.3611,1000,10736.325502
6526.279203,1000,10737.893647
2567.077434,417,10741.158644
6444.304649,1000,10742.926028
6557.922045,1000,10746.793273
6425.876239,1000,10748.544493
6496.982316,1000,10752.405704
6540.082868,1000,10754.015519
6484.276844,1000,10758.219235
1703.987879,276,10758.706934
6301.142318,1000,10760.478961
4662.541933,737,10763.90938
1866.898056,311,10764.410894
1467.99821,229,10764.755751
6388.006715,1000,10766.349407
6468.637554,1000,10770.598752
4198.08668,666,10771.758044
6028.859475,926,10775.46721
6507.17021,1000,10776.91227
2052.686837,331,10777.396937
6490.681215,1000,10781.694431
6577.614253,1000,10783.123855
6449.615317,1000,10787.568928
1104.249496,182,10787.866563
2866.133535,452,10788.605806
6497.09238,1000,10790.407677
6559.849711,1000,10794.241072
1649.574846,259,10794.648641
1610.725873,269,10795.096686
2240.629856,379,10795.762748
6513.388378,1000,10799.60125
3004.043637,469,10800.384083
6378.251218,1000,10804.326436
1309.383938,208,10804.673884
6539.505584,1000,10806.377073
6516.445466,1000,10810.393653
6406.003993,1000,10812.129734
2986.940512,476,10812.905543
6451.326665,1000,10816.764525
1214.922492,191,10817.056769
3304.944455,513,10818.19513
4039.089771,619,10821.495094
5525.624942,866,10822.984623
6541.602111,1000,10824.768525
2352.198542,371,10827.614499
2438.378188,386,10828.319143
6327.17492,1000,10829.970855
6413.181799,1000,10833.920012
2155.86766,337,10834.52499
5382.744865,827,10836.013469
4304.610969,683,10839.504652
6522.941699,1000,10841.252878
3535.33212,575,10842.224279
689.501267,114,10844.627919
6410.465695,1000,10846.289144
6493.639029,1000,10850.430802
6473.984737,1000,10852.111264
6433.654373,1000,10853.964373
2431.08948,395,10856.901007
6305.209997,1000,10858.571524
999.281957,163,10858.846219
6470.162602,1000,10862.715251
6471.956379,1000,10864.395041
6584.917923,1000,10868.284587
6501.209696,1000,10870.018451
2848.270556,452,10870.853811
6515.916849,1000,10874.869634
6479.673816,1000,10876.583775
6550.313617,1000,10880.674543
5023.348584,788,10881.968832
6458.989865,1000,10886.070654
6598.058806,1000,10887.699316
6549.547638,1000,10891.723772
735.907103,119,10891.915194
4137.487473,638,10893.046585
4485.109142,693,10894.178136
3658.955113,572,10897.614343
6442.001456,1000,10899.274575
2141.422312,348,10899.906765
6555.288511,1000,10903.933346
6697.53949,1000,10905.66667
6458.805526,1000,10909.464839
5535.526705,857,10910.862833
975.720808,167,10911.155796
6330.950196,1000,10914.999142
4287.188543,691,10916.14889
6474.663951,1000,10920.072002
6597.178964,1000,10921.820022
6503.509845,1000,10925.587371
756.198694,122,10925.792467
632.180384,114,10926.003935
6542.445309,1000,10927.697194
6557.276452,1000,10931.648035
6560.704652,1000,10933.431909
2630.725447,426,10934.149253
6516.113698,1000,10938.133899
5487.905032,833,10939.666525
6527.725423,1000,10944.161846
6399.225446,1000,10945.923761
6605.59489,1000,10950.096806
6474.216319,1000,10951.993803
6471.243794,1000,10956.36268
6414.341293,1000,10958.223332
6581.335603,1000,10962.646975
4562.82349,700,10963.938568
6434.535928,1000,10968.332031
5544.401852,862,10970.012084
2174.129012,354,10970.707963
6429.005399,1000,10975.101989
6539.809776,1000,10976.96157
1215.454509,193,10977.283636
1941.608868,335,10977.974105
2983.539609,466,10981.142093
952.888532,165,10981.444291
1291.225419,217,10981.890749
6434.666529,1000,10983.659551
6503.756959,1000,10987.929363
3521.347819,565,10989.143289
6401.545226,1000,10993.477417
1665.5067,253,10993.991894
6484.152318,1000,10995.817087
6421.63619,1000,11000.095715
3334.269668,534,11001.194631
3518.203152,563,11002.218447
1974.016331,320,11002.80605
6383.283535,1000,11007.051211
5474.087706,822,11008.582388
2803.531302,443,11009.352266
6523.857098,1000,11013.609889
6570.553847,1000,11015.475388
6419.063806,1000,11019.794672
6469.730972,1000,11021.785236
5366.582918,858,11025.795836
4281.211378,677,11027.046183
6399.45481,1000,11031.478072
3219.260832,520,11032.46467
6283.713933,1000,11034.298519
6571.537934,1000,11038.470518
6341.111068,1000,11040.304015
1295.342927,202,11040.710029
6220.111051,986,11045.185233
610.401892,99,11045.377935
6440.433628,1000,11047.469945
5538.635611,892,11051.441341
6524.756245,1000,11053.352039
4324.977026,693,11057.140953
1245.791486,213,11057.492381
6465.602093,1000,11059.310265
5834.84279,916,11063.635
6479.056173,1000,11065.503131
6340.746422,1000,11069.750343
2087.378024,357,11070.370237
1204.821068,190,11070.735862
6365.307951,1000,11075.624206
6455.5013,1000,11077.120979
4027.558583,637,11078.046732
6475.282335,1000,11082.975365
6527.623809,1000,11084.82557
6326.470921,1000,11089.341713
6517.715974,1000,11091.2481
6551.089331,1000,11095.415246
3767.300679,598,11096.485299
6552.75771,1000,11100.889024
6457.132815,1000,11102.845667
2304.775572,379,11103.54802
2524.833504,413,11104.28837
6301.135566,1000,11108.724915
3864.581669,602,11109.864142
2456.480845,399,11110.640083
829.82253,134,11110.860565
6530.649387,1000,11115.187689
1735.797705,276,11115.702299
6404.378999,1000,11120.011683
4312.852192,668,11121.248483
5228.688139,812,11122.852461
2153.093434,347,11123.523666
3101.740069,492,11126.850019
2045.57758,327,11127.436864
3110.998652,496,11128.379853
6386.380022,1000,11132.703006
6391.168879,1000,11134.538612
6287.292296,990,11138.905822
6442.335267,1000,11140.759991
6550.032675,1000,11145.036413
6436.918216,1000,11146.929845
6423.563646,1000,11151.206615
6521.748552,1000,11153.100847
6395.826318,1000,11154.885506
6253.099242,1000,11159.32751
6543.582657,1000,11161.152686
6552.219834,1000,11165.400053
4537.480013,725,11166.894018
3986.792503,646,11170.590675
3611.106685,549,11171.564013
6506.660907,996,11173.183732
6368.120687,1000,11177.655264
5449.580352,834,11179.281718
6580.015661,1000,11183.433247
6458.072722,1000,11185.32661
1227.585411,205,11185.735358
6392.769015,1000,11190.078702
6509.786815,1000,11191.94399
6249.602849,958,11196.263856
6606.551196,1000,11198.113487
909.980073,149,11198.45277
974.495388,160,11198.717991
6389.654435,1000,11203.065151
2281.971185,386,11203.862165
6597.920924,1000,11208.619164
4070.679534,621,11209.634381
6517.952433,1000,11211.549857
6485.18162,1000,11216.015295
6491.879794,1000,11218.126479
6445.946619,1000,11222.500423
6474.552316,1000,11224.5275
6489.543286,1000,11228.903747
6475.477145,1000,11230.87457
6473.869443,1000,11235.348178
6527.454676,1000,11237.116943
6489.534969,1000,11242.191726
6444.477752,1000,11244.227756
857.895324,159,11244.551786
4448.472205,713,11248.412498
5292.266498,815,11249.78702
2119.009437,340,11250.451677
5028.837951,769,11254.717388
6556.798267,1000,11256.669264
6376.411436,1000,11261.07339
2274.672845,367,11261.840321
2468.276702,381,11262.563429
6433.658447,1000,11264.534002
4337.264231,697,11268.462913
6526.2183,1000,11270.298227
1369.47486,213,11270.720588
6035.805755,935,11275.474769
6298.184739,1000,11277.328325
2143.447161,325,11278.030182
6313.71677,1000,11282.713063
6474.881893,1000,11284.589312
6465.292024,1000,11289.178573
1219.543739,215,11289.552845
1966.439235,317,11290.160951
6211.918022,1000,11294.798616
6322.587483,1000,11296.722925
6513.431376,1000,11301.172431
6486.080726,1000,11303.079856
2176.08885,357,11303.640422
6450.532378,1000,11308.466155
3291.180016,511,11309.490024
6452.64527,1000,11314.071664
6618.846506,1000,11316.080232
1247.270062,212,11316.475029
4067.888812,642,11317.739061
6454.776994,1000,11322.307874
6440.231276,1000,11324.283613
6420.473936,1000,11328.758562
6033.938402,925,11330.665447
1791.921592,277,11333.728019
6493.073226,1000,11335.629108
6550.909209,1000,11340.179132
6492.889462,1000,11342.300465
6435.353087,1000,11344.060536
5024.977672,769,11347.987613
4391.210617,698,11349.280793
6581.910078,1000,11353.580856
1289.973776,223,11354.06132
1751.072689,290,11354.556303
1099.284734,191,11354.922696
1117.55405,175,11355.267835
6558.718341,1000,11359.923593
6305.749355,1000,11361.959057
6548.870097,1000,11366.410317
3493.500527,557,11367.520339
6549.760427,1000,11369.487514
6406.842074,1000,11373.961737
6582.027974,1000,11375.957903
6556.096113,1000,11380.606292
6516.534129,1000,11382.644428
6533.106884,1000,11387.096303
3363.072849,518,11388.139306
6497.224553,1000,11392.555307
6427.375174,1000,11394.454052
867.233175,154,11394.746862
6399.321634,1000,11399.438708
6512.856232,1000,11401.383203
6467.187436,1000,11405.809221
6474.774043,1000,11407.783665
6545.44234,1000,11412.397138
6596.208876,1000,11414.383698
6496.882981,1000,11418.865256
6443.965806,1000,11420.861023
6505.212292,1000,11422.777395
3403.003114,537,11426.310868
700.127171,120,11426.553786
3211.760333,519,11427.449453
611.614666,103,11427.655361
4643.004608,706,11429.002813
6459.87175,1000,11433.84729
2325.012701,375,11434.621664
6443.045967,1000,11439.115007
1949.555563,318,11439.7349
6522.190254,1000,11441.712132
6551.176739,1000,11446.420059
3511.829017,558,11447.453567
5473.976685,838,11449.145103
6460.954789,1000,11453.433337
6597.711894,1000,11455.356985
6352.690692,1000,11459.725869
6499.699604,1000,11461.636925
3717.704876,587,11465.237854
5875.996154,913,11466.968639
6358.760858,1000,11471.641283
6507.534252,1000,11473.518976
6348.353727,976,11478.158875
1157.247755,205,11478.564191
6499.174898,1000,11480.541967
2197.370174,373,11481.29526
6538.587209,1000,11485.859246
6552.41628,1000,11487.826356
5824.18185,908,11492.053145
6569.827777,1000,11494.259984
6483.13058,1000,11498.626854
6592.750554,1000,11500.618086
2854.62548,462,11501.525117
6556.87805,1000,11505.917642
6428.466991,1000,11507.817285
6097.194584,949,11512.210676
6555.857148,1000,11514.207918
6544.071804,1000,11518.622165
1252.350087,218,11519.030705
3175.18295,507,11519.938532
1099.725832,208,11520.392221
6442.564813,1000,11524.809821
4165.805952,660,11526.108853
6455.192427,1000,11530.619006
6498.857934,1000,11532.458445
6482.589419,1000,11537.26505
1034.106223,166,11537.610792
3352.431262,526,11538.609254
1986.311198,344,11539.218868
2676.415041,417,11540.019837
6650.092063,1000,11544.752205
6515.881697,1000,11546.736232
6451.4386,1000,11551.377303
6409.778426,1000,11553.30372
872.632675,150,11553.601384
6619.386837,1000,11558.336964
6509.441856,1000,11560.45371
3018.18437,463,11563.804257
2866.592916,458,11564.744586
4144.448878,630,11565.959312
6510.66437,1000,11570.574817
6422.477374,1000,11572.416255
6486.475389,1000,11577.161448
6321.768351,1000,11579.184152
2620.175594,418,11580.008842
6596.161309,1000,11584.774911
6370.714443,1000,11586.719397
6551.635216,1000,11591.438797
6295.211821,1000,11593.401539
4111.067278,640,11594.695098
6450.607638,1000,11599.260872
4552.201022,703,11600.677124
6605.198593,1000,11605.108654
6559.74969,1000,11607.172059
6384.323863,1000,11611.603988
5890.034588,909,11613.379477
6464.38702,1000,11618.115923
6281.867691,1000,11620.147277
