#{"env_id": "Humanoid-v2", "t_start": 1530713429.5316768}
r,l,t
6528.036667,1000,21943.57073
584.667773,102,21943.73716
1706.614713,267,21944.221413
6751.97519,1000,21948.200856
6726.143834,1000,21949.995325
6703.023495,1000,21954.386358
6644.166476,1000,21956.110664
6669.1462,1000,21959.966497
6619.261054,1000,21961.822063
6579.777138,1000,21965.862584
3036.824002,465,21966.67469
4485.698357,681,21967.945553
6401.368106,1000,21972.050951
3131.914386,520,21972.899161
833.084111,139,21973.137651
6677.087932,1000,21977.181992
6006.500562,919,21978.696327
3046.743918,474,21979.463013
6580.72796,1000,21983.638431
6534.581431,1000,21985.439094
6509.076659,1000,21989.284473
6012.179824,943,21990.671219
1789.208505,278,21991.077086
1232.884068,200,21991.372271
6588.176084,1000,21995.786063
6571.269579,1000,21997.441807
6489.551105,1000,22001.523269
1773.553812,281,22001.966088
6590.559598,1000,22006.269085
2205.645065,335,22006.783406
6578.903581,1000,22008.432133
6464.348818,1000,22012.749552
2754.071368,422,22013.468633
3446.946913,533,22014.40805
6589.010032,1000,22018.533482
5201.159476,804,22020.114309
1672.257621,258,22020.609677
2726.391452,447,22021.484196
1985.992116,323,22024.312501
6137.10303,945,22025.977034
5661.567678,877,22027.443648
6593.566531,1000,22031.733854
4145.403979,630,22032.907408
4065.240281,629,22036.29508
5865.27991,888,22037.994239
6502.250418,1000,22039.908873
6494.854358,1000,22044.011885
2908.851406,448,22044.778501
6581.462638,1000,22048.950194
6666.745921,1000,22050.706234
6652.358413,1000,22054.639038
6491.860685,1000,22056.338788
1615.219369,266,22056.787127
5452.413512,835,22060.861189
6511.444227,1000,22062.700404
1642.75947,266,22063.224071
1642.842782,258,22063.665417
1345.185452,218,22066.390231
6606.304316,1000,22068.358147
2901.134064,453,22069.192847
6617.733931,1000,22073.20936
2816.871378,430,22074.042619
3016.51003,465,22074.895352
1374.94895,219,22075.257252
6568.258515,1000,22079.681064
3070.952539,474,22080.501286
1623.034845,269,22080.935351
3366.123672,524,22081.902626
6605.491303,1000,22086.053456
6575.335093,1000,22087.850914
2118.444989,330,22090.851371
6562.392824,1000,22092.731229
3299.312998,513,22093.606595
2619.387632,406,22094.329643
5079.54213,772,22097.775573
702.119712,119,22097.974738
6580.912221,1000,22099.785013
2570.429705,398,22102.964169
6559.129352,1000,22104.82387
4066.897712,637,22106.019082
3154.88816,492,22109.409488
6615.761462,1000,22111.244119
2282.311969,362,22111.869712
5479.020964,839,22115.685991
2321.359126,366,22116.317681
3403.485969,526,22117.245045
6705.336759,1000,22121.373281
1025.777781,170,22121.705005
4908.391497,753,22122.976391
5059.402809,781,22124.371581
3244.477464,520,22127.470458
1514.179664,247,22127.902869
6440.288655,1000,22129.637162
1707.447924,270,22130.132699
696.715406,123,22132.788002
3132.36802,492,22133.584456
3928.547118,607,22134.64284
2009.684247,316,22135.252077
4682.103328,750,22139.892258
6193.514902,954,22141.789132
4812.654493,724,22143.069771
5763.484629,858,22146.852696
1510.23177,245,22147.327747
3584.602437,551,22148.29406
3915.06716,584,22149.350073
4056.912455,635,22152.587053
6548.203586,1000,22154.417401
5735.308159,874,22158.155868
961.518638,163,22158.399412
6726.058872,1000,22160.239127
533.017419,95,22160.429838
6004.628936,906,22164.497526
1608.503706,258,22165.027534
5392.107959,819,22166.454567
2001.717518,314,22167.095883
2681.286884,422,22170.168936
6504.620967,1000,22171.924325
1787.059034,281,22172.471153
6486.9008,1000,22177.157187
1839.368832,285,22177.600349
2315.807415,375,22178.263195
3649.212187,564,22179.284071
2673.715979,412,22182.471542
6161.940767,930,22184.04968
6519.90777,1000,22185.59851
6493.843088,1000,22189.782749
6611.359708,1000,22191.65236
2376.844607,372,22194.519984
6670.243104,1000,22196.359119
6536.509732,1000,22200.381155
6527.671283,1000,22202.27342
3590.724309,560,22203.258158
6607.062327,1000,22207.334126
3355.869101,529,22208.32215
6641.286982,1000,22212.294123
6626.001094,1000,22214.044062
2072.081381,323,22214.624633
2532.032154,394,22215.305939
2443.053296,387,22218.231119
6241.232928,948,22219.951103
6699.17929,1000,22224.006849
5212.630372,786,22225.323117
6618.890916,1000,22227.064911
393.934835,73,22229.631649
4736.556969,704,22230.86824
6621.361907,1000,22232.594594
4027.625975,618,22236.049698
6554.343582,1000,22237.886148
1592.061478,250,22238.338627
6670.61746,1000,22242.547724
6525.230954,1000,22244.326984
1209.718885,195,22244.643617
6740.865619,1000,22248.625507
4347.555778,669,22249.824182
5651.484136,858,22253.614543
3658.547878,569,22254.702922
2647.575445,406,22255.38715
2167.266861,351,22256.019748
6689.733245,1000,22259.858468
6755.013235,1000,22261.603639
6661.218949,1000,22265.818473
6602.032249,1000,22267.533954
6686.991837,1000,22271.744056
4053.228134,611,22272.885132
6698.847491,1000,22274.516176
6588.255146,1000,22279.093049
6176.334809,956,22280.755889
6469.10626,1000,22284.645611
3118.514583,471,22285.450102
6620.154165,1000,22289.639071
656.571011,114,22289.827584
1241.931682,205,22290.170911
6695.483892,1000,22292.076436
3551.557317,539,22295.336252
3991.67781,609,22296.368256
2396.068428,370,22296.921849
1622.668954,255,22297.305833
3480.525881,535,22298.249993
5658.19829,840,22302.506282
6606.806521,1000,22304.297629
6820.095633,1000,22308.699001
3660.217949,559,22309.713439
6539.827869,1000,22313.826347
6327.569281,932,22315.456999
6600.618484,1000,22317.362859
1561.483654,254,22320.118044
5310.718069,804,22321.637507
1901.350226,300,22322.178727
6602.273154,1000,22326.201814
1294.336273,213,22326.55461
2685.203375,415,22327.301889
3318.657649,516,22328.249993
1424.740629,246,22328.688804
6693.419525,1000,22332.735823
6673.909842,1000,22334.410291
2368.768779,373,22335.008058
4281.88918,656,22338.692199
6556.617497,1000,22340.665994
6657.305571,1000,22344.954197
6119.481077,914,22346.801672
4701.501066,733,22350.815533
6646.529435,1000,22352.820846
759.48546,124,22353.060393
4083.776927,612,22354.208822
6617.778279,1000,22358.753536
6603.198027,1000,22360.645551
5099.959618,758,22364.995703
4774.897341,722,22366.402719
6417.897054,950,22370.770987
2737.24553,417,22371.594285
2537.010259,390,22372.325522
937.957654,160,22372.6518
6610.266744,1000,22377.105036
4467.209455,668,22378.366958
6710.790445,1000,22380.339359
6670.981761,1000,22384.859768
798.751132,146,22385.178481
3982.300514,602,22386.209441
3480.314965,517,22387.232734
3481.01582,539,22390.828204
6689.575573,1000,22392.829552
3964.426063,601,22393.920843
1093.062434,184,22396.782087
6701.561287,1000,22398.320699
1156.155603,188,22398.65139
6659.596469,1000,22403.677147
6711.422677,1000,22405.485812
1984.894081,311,22406.018901
2629.448643,397,22406.846824
516.900025,92,22409.545494
6569.413908,1000,22411.413134
6568.361563,1000,22416.036127
6738.574304,1000,22417.861359
3680.09336,558,22418.998722
3870.701646,605,22422.671396
2767.969089,413,22423.492877
2063.667057,333,22424.15267
1375.397534,227,22424.606705
6870.181929,1000,22428.945312
3148.063068,477,22429.906221
5005.93533,746,22431.337298
6673.313707,1000,22436.21551
6698.193234,1000,22437.995548
1580.994118,245,22438.396636
6731.58241,1000,22442.929619
2029.865093,315,22443.463392
6431.037719,1000,22445.391835
2949.127158,456,22449.07589
2926.433145,462,22449.952199
6819.312737,1000,22451.841585
6648.796014,1000,22456.413234
3415.04246,518,22457.316615
5431.857791,819,22458.841153
6686.436671,1000,22463.178512
1145.098062,189,22463.531144
6030.178722,907,22465.489573
942.183387,157,22468.534339
6548.926394,1000,22470.335017
3682.290816,553,22471.333987
5013.408372,758,22475.623349
6707.587891,1000,22477.460062
3496.18948,532,22478.49787
6560.286023,1000,22483.05772
1226.508051,200,22483.43506
4399.861406,687,22484.806112
6557.2377,1000,22489.530682
6176.833172,940,22491.25069
3035.461774,473,22492.086363
6666.048759,1000,22496.814554
3596.703935,540,22497.943396
6721.09585,1000,22502.453757
6757.183275,1000,22504.323406
1762.600967,278,22504.965971
5527.115378,811,22508.995682
6646.689398,1000,22510.978686
6517.160542,1000,22515.338601
946.032515,153,22515.619379
3765.066732,559,22516.682046
1724.223895,262,22517.147276
6718.299264,1000,22521.651104
5440.619963,824,22523.188611
6798.679717,1000,22527.957387
2093.935747,321,22528.621107
6556.629575,1000,22530.633474
6582.094953,1000,22535.050548
6667.346102,1000,22536.92529
6613.3369,1000,22541.567677
3932.003132,599,22542.813086
6594.109508,1000,22544.794221
2304.43923,361,22547.922449
2418.714249,369,22548.621491
6715.995129,1000,22550.515173
5503.910048,823,22554.678791
3787.209674,569,22555.822392
2419.113474,377,22556.6212
3424.981129,529,22557.629979
6722.350919,1000,22562.378597
5597.404258,822,22563.991014
1649.207192,258,22564.410142
6592.317267,1000,22568.648404
6693.670641,1000,22570.401621
6613.98478,1000,22575.085588
6749.568261,1000,22576.889694
3695.684375,568,22580.682972
6587.215537,983,22582.655631
2541.309587,387,22583.47601
6461.310754,942,22587.662475
6726.002973,1000,22589.625665
5027.487625,767,22593.62259
3163.063088,472,22594.490114
1966.850203,310,22595.08077
5271.71417,788,22596.542356
5668.532008,845,22600.865439
2491.48978,383,22601.537467
6638.690894,1000,22606.431952
6631.598866,1000,22608.383543
3117.959783,487,22609.348263
3582.444663,541,22612.97768
4708.763214,736,22614.367889
6701.401505,1000,22616.234562
1882.578518,287,22619.516825
4446.823113,668,22620.840471
2683.377381,413,22621.609037
6718.69375,1000,22626.117242
6777.369188,1000,22628.155775
6646.825106,1000,22633.150732
6743.85395,1000,22634.962761
3922.601987,579,22636.108597
1862.629912,300,22636.676825
3903.73216,587,22640.802916
6746.230896,1000,22642.707199
6474.223002,964,22647.304301
6332.945273,948,22649.10031
997.359722,168,22649.416562
2490.985102,401,22650.181224
6667.382718,1000,22654.786771
1152.565904,184,22655.069223
6367.25876,938,22656.817992
3717.659386,561,22660.840834
3547.092266,549,22661.979988
705.013959,122,22662.271371
4386.477019,667,22663.58171
6697.065306,1000,22668.044461
6744.43835,1000,22670.031986
6787.954558,1000,22675.161523
4350.266878,655,22676.404209
2850.455944,433,22677.255428
4865.382017,719,22681.215997
4663.873353,695,22682.786556
2650.320064,391,22683.589912
6607.344566,1000,22688.156289
6799.788671,1000,22690.153391
2147.72106,328,22690.715076
5299.649005,770,22694.937855
6572.397814,1000,22696.958682
1131.464639,186,22697.364353
1585.548487,239,22697.843539
5521.710975,820,22702.130656
5346.290649,804,22703.695468
4959.907463,725,22707.894714
4158.975845,646,22709.10882
6817.224514,1000,22710.823932
2068.900216,319,22715.039662
6839.866342,1000,22716.932087
796.92957,133,22717.169183
6683.795536,1000,22721.900335
3007.523928,469,22722.820174
6771.233828,1000,22724.623791
5549.280825,841,22729.143962
3139.293023,469,22730.003964
6793.768723,1000,22731.825818
3687.951807,556,22735.758334
653.67455,111,22736.017437
6715.109769,1000,22738.046229
2446.725497,370,22738.789512
6695.635447,1000,22743.558888
6604.444747,1000,22745.492735
6769.854382,1000,22750.620186
6723.798346,1000,22752.690231
6741.367578,1000,22757.384764
566.549866,106,22757.608007
6568.858499,1000,22759.579073
6881.883002,1000,22764.138899
6705.992584,1000,22766.054335
4131.05183,642,22769.859865
813.47961,139,22770.126218
6786.509993,1000,22772.032244
3021.240162,454,22772.951653
5186.439254,772,22777.265941
514.283388,103,22777.468635
2864.935163,441,22778.327968
6704.529082,1000,22783.839765
2778.656513,426,22784.635743
6862.599455,1000,22786.508482
6839.363586,1000,22791.635601
3526.12113,547,22792.669669
1928.259933,302,22793.265993
4651.374062,707,22797.278918
6148.038454,897,22798.958508
6767.516888,1000,22803.775046
6338.45694,930,22805.556444
6842.83206,1000,22807.541935
4606.419884,680,22811.73281
2573.787057,405,22812.555803
4757.695684,699,22813.913178
689.795445,115,22814.155276
3039.248804,442,22817.877735
2152.536025,321,22818.53766
6808.740382,1000,22820.434577
6778.643646,1000,22825.320795
6213.847447,905,22827.049192
5475.59868,807,22831.512805
4060.744661,598,22832.673788
3609.013418,542,22833.720614
5340.580667,793,22835.253898
6241.111436,921,22839.766189
4446.809628,678,22841.111342
4871.023632,747,22845.394425
6677.864112,1000,22847.423432
1065.644251,171,22847.775085
6871.518789,1000,22852.574699
4478.531878,671,22853.922426
6879.734112,1000,22858.919966
4819.461855,719,22860.264956
2666.75502,399,22861.087155
2847.149331,418,22861.915311
6604.535284,966,22866.815401
6863.584956,1000,22868.813937
5699.972145,855,22873.276405
1989.703572,310,22873.865055
3003.492942,451,22874.776278
6649.704847,1000,22879.521897
1418.38835,231,22879.959012
6665.163634,1000,22881.921545
1416.245745,222,22882.352371
6837.267614,1000,22887.119051
4696.048638,696,22888.516197
6092.023399,896,22890.346756
640.859893,111,22893.451957
6848.789219,1000,22895.421325
6944.05017,1000,22900.169353
4581.343042,668,22901.450355
2150.866161,330,22902.097263
512.035823,94,22902.283833
6904.132693,1000,22907.445114
2562.1711,382,22908.248196
4930.00437,717,22909.636193
6725.15961,1000,22914.470212
6662.428895,1000,22916.471418
6671.777731,1000,22921.304514
6805.686584,1000,22923.264767
6751.66767,1000,22928.279629
2427.19772,379,22929.098963
3358.09343,499,22930.080613
2248.696354,340,22930.766429
6854.250478,1000,22935.639477
6827.53909,1000,22937.686093
6696.008456,1000,22942.553207
6880.59607,1000,22944.445353
4395.713055,658,22945.729586
4196.001405,622,22949.576618
4559.574579,682,22950.877472
6886.093842,1000,22955.485426
3818.79895,559,22956.577368
6868.845639,1000,22958.461996
6887.596367,1000,22963.266071
2511.94353,380,22963.999262
1675.703497,254,22964.502362
3021.288421,458,22965.394453
6992.016616,1000,22969.862099
1670.760555,264,22970.350709
6458.210659,943,22972.128242
6879.313326,1000,22976.752973
6663.111647,1000,22978.67854
6866.502434,1000,22983.305481
5737.671198,846,22984.950986
4801.249351,703,22988.998459
6735.190538,990,22990.879001
6607.419195,956,22995.31647
5495.948462,805,22996.807485
1733.393999,278,22997.34776
6727.242578,987,23002.168275
6747.802995,1000,23004.059577
715.402156,110,23004.251704
1478.456929,230,23004.683693
6865.456234,1000,23009.163089
6844.917134,1000,23011.065663
6789.956506,1000,23015.718138
6772.246746,1000,23017.582727
6461.468071,936,23022.371297
6695.888358,1000,23024.235017
745.317129,122,23024.465085
3385.486643,510,23025.447235
4874.548716,712,23029.538403
914.436442,140,23029.795531
796.282502,141,23030.075778
3013.799255,448,23030.914907
3195.893414,477,23031.86042
2422.359696,366,23035.394325
4345.298363,637,23036.642301
6781.188379,1000,23038.551683
6777.280339,1000,23043.013376
5002.004189,743,23044.459174
6798.101672,1000,23048.898321
5807.199661,890,23050.615399
3552.028641,520,23051.596647
5609.763959,818,23056.05123
2696.937083,410,23056.79914
1119.618287,202,23057.177872
3713.632855,543,23058.27455
6729.690375,1000,23062.725202
729.268423,127,23062.996393
6812.866909,1000,23064.942152
3824.664732,566,23068.84101
6728.396771,1000,23070.795775
1143.982505,196,23071.151531
6682.892156,1000,23075.68452
6844.239417,1000,23077.587763
5617.400426,813,23081.649631
2956.984473,450,23082.505405
6855.536198,1000,23084.439603
6810.841214,1000,23088.957736
6650.65984,1000,23090.858195
6640.934504,1000,23095.611951
1810.937512,286,23096.159747
5769.372309,848,23097.73276
6806.739207,1000,23102.303421
3544.580282,554,23103.363377
4584.333264,671,23104.721042
3103.588993,486,23108.214007
6760.789246,1000,23110.202148
6815.375441,1000,23114.715917
5813.690013,863,23116.365425
6347.302357,952,23120.805884
1186.261819,190,23121.157058
6745.845362,1000,23123.093
5165.9656,762,23124.522202
3551.63522,530,23128.301384
6023.662645,888,23130.006795
3508.242724,511,23131.052324
2218.403575,374,23134.704576
5127.917684,759,23136.164196
2935.394696,440,23137.052981
4883.743919,725,23141.391593
2985.466777,445,23142.243429
6765.465741,1000,23144.206271
6796.475632,1000,23148.618924
2636.05026,400,23149.357754
6158.641316,911,23151.115641
6781.479146,1000,23155.646989
3200.557945,491,23156.549024
6753.41142,1000,23161.184201
6612.632571,1000,23163.035934
5468.277549,796,23164.590665
6872.630705,1000,23169.331645
6885.924177,1000,23171.387044
1776.223738,267,23174.700408
6316.102507,905,23176.482071
6805.347341,1000,23178.415019
6461.45223,924,23182.733326
6931.623276,1000,23184.641763
6814.420152,1000,23189.089485
6757.999894,1000,23191.03321
6788.754544,1000,23195.492327
2848.24903,425,23196.306646
6800.915344,1000,23200.723753
6729.501967,1000,23202.608955
6841.278889,1000,23207.234527
6809.80195,1000,23209.081978
1485.944291,240,23209.524456
2200.822042,334,23210.14685
3636.893725,541,23213.594102
6798.171004,1000,23215.466344
6037.914959,886,23219.447506
6696.968813,1000,23221.279315
6879.659086,1000,23223.161051
6942.856405,1000,23227.479033
1450.731472,229,23227.903696
6186.790434,908,23231.979226
6857.868178,1000,23233.862968
2708.336308,402,23234.631429
6941.008469,1000,23238.971609
5502.570151,796,23240.447956
6812.755823,1000,23245.485736
2625.381709,395,23246.210162
4751.133445,690,23247.516667
3613.877395,518,23248.524165
6724.708159,1000,23252.770532
6771.118145,1000,23254.653505
5176.398711,761,23258.378848
6921.888941,1000,23260.21834
4598.697994,689,23263.909201
6782.123481,1000,23265.818438
6924.061885,1000,23270.014642
6798.138963,1000,23271.918702
1493.864144,236,23272.353084
4828.197761,708,23273.679752
3594.730212,521,23277.402238
6928.704601,1000,23279.292499
1948.189258,296,23279.900677
6787.623361,1000,23284.049241
2427.487686,371,23284.745109
5588.199656,806,23286.265877
3394.270023,494,23289.526339
6801.910548,1000,23291.410254
782.57189,144,23291.680625
6927.531036,1000,23295.926055
6966.11704,1000,23297.831198
6860.383324,1000,23301.970733
6825.094983,1000,23303.820823
7001.139507,1000,23308.308681
4871.804698,715,23309.613817
6858.344157,1000,23311.549894
6735.948031,1000,23315.990655
5758.259386,856,23317.600886
6810.238526,1000,23321.871767
6848.136264,1000,23323.732289
7021.691798,1000,23327.96105
5052.75871,728,23329.291682
2222.3579,332,23329.867454
6773.003263,1000,23334.152832
6805.498826,1000,23336.004792
6216.593237,915,23340.090383
6283.895744,918,23341.847999
722.322066,122,23342.08215
3669.744771,542,23345.726757
6926.465733,1000,23347.606017
2984.707424,461,23348.464193
6868.007531,1000,23352.997234
6861.186645,1000,23354.849435
6918.966224,1000,23359.157871
1052.6205,172,23359.478525
5188.815035,756,23360.887099
5997.916167,854,23364.917116
6813.065675,1000,23366.815086
3718.621324,539,23367.799479
6903.190888,1000,23372.010816
5934.612753,864,23373.606803
6906.817132,1000,23377.930451
2964.994764,443,23378.679467
3543.2308,525,23379.644241
5766.092959,863,23383.723227
6812.589795,1000,23385.293786
735.968752,121,23385.468434
5751.370736,843,23389.728271
3778.576855,557,23390.669506
5351.207465,793,23392.154268
1701.496048,262,23392.639043
6744.185495,1000,23396.93378
4944.072074,725,23398.178648
2862.866003,429,23398.874363
6930.742826,1000,23402.634117
5820.369368,829,23404.436849
5969.020217,872,23408.872892
6979.766633,1000,23410.732961
2255.563296,337,23411.296519
3277.921663,489,23414.472728
6925.47417,1000,23416.258771
2699.662245,401,23416.963842
6885.717148,1000,23421.177371
4528.901926,666,23422.491342
2286.433467,335,23423.13292
6851.690165,1000,23427.147408
3737.327325,563,23428.144254
6822.63462,1000,23432.239132
6727.684697,1000,23434.055374
860.702859,150,23434.355247
3119.228746,480,23435.268305
3302.741809,485,23438.815968
6668.252964,1000,23440.624832
6763.714021,1000,23444.90583
6732.021992,1000,23446.754478
5555.130562,811,23448.178892
7003.077955,1000,23452.160675
7060.180047,1000,23453.862809
3374.217605,506,23457.288296
3349.663517,486,23458.23812
3163.745385,476,23459.173676
6851.765874,1000,23463.127621
6879.83031,1000,23464.851421
2560.975719,386,23465.51659
4069.129442,592,23469.162339
6885.646925,1000,23470.9765
6894.253183,1000,23475.493469
2278.952526,347,23476.072363
6398.900417,932,23477.669624
6855.159648,1000,23481.781269
6833.713444,1000,23483.68291
3178.816431,482,23484.618678
6944.208567,1000,23488.924716
3141.142277,448,23489.69844
6907.113621,1000,23493.748775
6819.586469,1000,23495.527553
6822.681453,1000,23499.810422
6831.934757,1000,23501.743272
7049.985853,1000,23505.893111
3438.219621,515,23506.850646
6870.229313,1000,23508.579896
6847.39233,1000,23512.623516
807.956749,132,23512.834497
1236.657495,195,23513.178869
3472.227337,513,23514.087353
365.288032,72,23514.23623
894.459227,148,23514.502912
4421.423672,658,23518.008103
6902.66549,1000,23519.806895
2924.548692,452,23520.622624
3541.414594,521,23524.020295
6856.78822,1000,23525.77531
6899.543253,1000,23529.906535
6763.434531,1000,23531.695384
6894.345069,1000,23535.780419
3817.259157,564,23536.896337
6702.312607,980,23538.540817
5414.582,801,23542.262794
2747.736339,412,23542.992298
6910.819664,1000,23544.732864
4051.855973,609,23547.989187
6810.078328,1000,23549.836435
6884.252846,1000,23553.826295
6726.257011,1000,23555.632128
3894.702532,595,23556.634763
6846.655049,1000,23560.768916
6503.259974,933,23562.401187
6011.411701,875,23566.115233
6839.711863,1000,23567.855504
6823.307087,1000,23571.891245
6943.15639,1000,23573.638687
6985.53775,1000,23577.501559
2133.557662,331,23578.082927
1969.247239,301,23578.642841
6801.351534,1000,23582.561273
6881.012142,1000,23584.447723
6742.615139,1000,23588.386509
4279.379048,647,23589.519732
3169.714838,473,23590.288426
6792.678039,1000,23594.102338
6906.879196,1000,23595.939842
6993.306073,1000,23599.793636
6737.160701,1000,23601.440754
3030.109468,459,23602.241761
6880.90703,1000,23606.175633
6873.532152,1000,23608.10919
6778.004026,1000,23611.938578
6895.769715,1000,23613.57638
6765.627516,1000,23617.625662
2210.423908,343,23618.209346
6767.658001,1000,23620.075629
6725.027788,1000,23624.019789
451.779915,83,23624.167122
6911.044988,1000,23625.876771
3546.773163,526,23628.909052
5390.104041,796,23630.334268
6852.511341,1000,23634.495066
6945.947094,1000,23636.211333
6686.521343,1000,23640.126885
3607.484349,533,23641.11515
6510.867088,1000,23642.774454
2815.703396,424,23643.511318
6854.783357,1000,23647.56757
6964.170297,1000,23649.214856
6918.756089,1000,23653.148604
6954.004069,1000,23654.700178
6906.447284,1000,23658.787172
3670.321336,560,23659.809347
5073.363429,715,23663.435919
6715.937523,1000,23665.116749
6810.794088,1000,23669.143879
6915.450175,1000,23670.902593
4249.232335,622,23671.928841
6895.704307,1000,23675.998267
6894.502523,1000,23677.804723
6770.305405,1000,23681.712893
6921.725429,1000,23683.497874
5356.078215,771,23687.064027
6786.275748,985,23688.779635
2507.886668,371,23689.364409
3275.849346,493,23692.603723
6902.823841,1000,23694.096792
6806.313831,1000,23698.429124
1877.043655,289,23698.932072
6784.174529,1000,23700.743675
6812.912055,1000,23704.685132
1099.621201,173,23704.964054
968.051407,161,23705.252818
3868.455364,589,23706.30624
6849.634857,1000,23710.169128
6864.730246,1000,23711.944824
6877.580434,1000,23715.936967
6892.484482,1000,23717.612308
6865.659558,1000,23721.770557
5764.970333,835,23723.234329
6718.58378,1000,23724.987305
5231.191211,774,23728.641355
5457.738014,797,23729.967073
6731.473074,1000,23733.931003
1542.60124,242,23734.375465
6972.619835,1000,23736.097776
5509.528336,796,23739.645395
6864.788122,1000,23741.318518
5908.356961,857,23744.972519
3371.503035,509,23745.808971
6819.265227,1000,23747.53041
6891.938129,1000,23751.578054
5851.968644,880,23753.075011
6916.233753,1000,23756.946631
6855.947578,1000,23758.626183
2535.751252,373,23759.271554
5925.266284,875,23762.870933
6782.146525,1000,23764.627831
2259.552525,351,23765.212952
6734.092688,1000,23769.24153
774.148164,136,23769.466991
6810.999669,1000,23773.31704
6736.897549,1000,23774.991954
6820.517603,1000,23776.805776
4246.735122,618,23780.004504
4384.612266,646,23780.958108
6916.753115,1000,23785.285162
2865.46949,419,23786.075671
2316.466163,348,23786.657371
6889.655993,1000,23788.496538
1612.498492,241,23791.256212
6861.936318,1000,23793.044546
5607.818921,792,23794.417792
6828.73477,1000,23798.239881
1867.915486,282,23798.750047
5239.960741,768,23800.116149
6821.653488,1000,23804.217476
725.617788,128,23804.438543
4953.300429,724,23805.72537
1605.923902,253,23806.154586
4963.352887,738,23809.649171
6702.757154,1000,23811.344287
6752.56607,1000,23815.380389
4161.558875,607,23816.459621
6940.767991,1000,23820.49892
810.229674,126,23820.731242
2725.867303,395,23821.353595
6826.754585,1000,23822.933232
3062.416898,451,23826.418928
6801.649368,1000,23828.226312
6812.554541,1000,23832.181153
6890.920689,1000,23833.941571
6863.628519,1000,23837.781573
4087.703945,614,23838.815515
6812.016385,1000,23840.480437
6937.363868,1000,23844.342444
5295.624902,763,23845.602569
2481.277018,371,23846.274583
6147.173979,905,23850.236792
6859.070525,1000,23851.917608
6846.701582,1000,23856.070792
6842.110209,1000,23857.721541
6790.200262,1000,23861.974906
4767.763366,715,23863.292454
2476.728612,372,23863.89801
6854.141182,1000,23867.569187
1773.118071,283,23867.983537
6740.872422,1000,23869.582904
6921.847783,1000,23873.848284
6826.243895,1000,23875.686852
6886.940276,1000,23879.508066
6957.058806,1000,23881.236671
6793.980866,1000,23885.170787
5840.894006,874,23886.772999
3155.864385,479,23887.564322
6882.152854,1000,23891.824434
7033.638833,1000,23893.486466
5695.311016,829,23897.272126
4034.859431,592,23898.346152
6932.490793,1000,23902.178019
6805.611642,1000,23903.944309
6993.72501,1000,23907.805323
6870.698814,1000,23909.465154
6937.187456,1000,23913.695697
6840.667018,1000,23915.510789
6863.669798,1000,23919.434216
6957.550461,1000,23920.88247
6778.393805,1000,23925.163969
6881.464461,1000,23926.636617
6905.725946,1000,23930.830971
6732.899174,990,23932.586503
5784.913199,853,23934.046649
6906.277397,1000,23938.044646
6729.051114,1000,23939.788059
6832.208178,1000,23943.75847
1262.680644,193,23944.10608
6383.32558,934,23945.70919
6794.423202,1000,23949.873775
3022.903824,443,23950.602206
4954.322088,736,23954.059887
5846.727896,845,23955.460004
4339.854549,628,23956.463466
6863.171254,1000,23960.660733
3700.49534,556,23961.664385
6949.055084,1000,23963.481633
5723.442264,817,23967.084746
4406.683469,654,23968.316137
6973.213964,1000,23972.218685
6897.29724,1000,23973.92939
582.576433,102,23974.109506
4501.600899,663,23977.903397
6842.277432,1000,23979.544376
4675.825101,690,23980.74333
6753.808433,978,23984.768365
6869.741665,1000,23986.488442
6898.18108,1000,23990.563628
2187.736027,335,23991.112593
5051.493707,774,23992.396134
6894.736064,1000,23996.440494
6917.487415,1000,23998.215985
2917.102768,433,24001.472562
2885.207923,441,24002.223352
6984.796082,1000,24003.956219
6965.080592,1000,24007.929512
6899.112694,1000,24009.791142
6925.423207,1000,24014.051655
6743.910316,1000,24015.729998
2536.205932,381,24016.421126
6788.58504,1000,24020.606145
882.406479,153,24020.864065
6961.141849,1000,24022.666147
6956.728802,1000,24027.288388
6801.438294,1000,24029.117438
6308.591318,922,24032.967007
6976.047652,1000,24034.68624
6878.200924,1000,24038.691618
6931.679246,1000,24040.554682
6905.798638,1000,24044.961436
6945.94731,1000,24046.669949
6938.946005,995,24050.391951
6797.881104,1000,24051.930769
6289.875448,917,24056.202326
4255.729213,620,24057.329944
639.812142,110,24057.519638
6830.67176,1000,24061.677235
5861.246192,869,24063.071032
6954.414138,1000,24064.817175
6744.95566,1000,24068.967418
6958.749943,1000,24070.771656
849.801091,141,24073.470975
6854.096916,1000,24075.200929
4959.70216,721,24076.446162
6806.447073,1000,24080.307006
4323.55015,639,24081.385665
3950.917531,576,24082.401927
6834.093858,1000,24086.519808
4332.916574,641,24087.596546
6957.93695,1000,24091.763509
6820.971631,1000,24093.58512
2414.208589,369,24094.215882
5239.539581,769,24097.828493
6960.083822,1000,24099.554431
6923.434093,1000,24103.967967
6947.809007,1000,24105.905628
6942.362853,1000,24109.863038
6983.581287,1000,24111.574779
6854.397197,1000,24115.60565
2404.461971,367,24116.260148
1785.321107,273,24116.764396
6857.072434,1000,24120.804282
6226.976612,890,24122.370181
2562.488954,377,24122.994904
2474.313574,368,24123.630008
1390.624548,224,24124.056698
727.234317,120,24124.277189
4944.102225,700,24127.868448
2120.022104,320,24128.398996
